"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"UniClust90_15313-IOHHDOHE_01754|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00215863279690078	0.020683529646976	0.108828376802234	0.835403060745128	0.959444806305423	0.835403060745128	0.959444806305423	NA	"abundance"	105	86
"UniClust90_15315-OLDKGIOF_00615|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.181527652542892	-0.290682613120024	0.523820002327411	0.835497613287647	0.959444806305423	0.835497613287647	0.959444806305423	NA	"abundance"	105	82
"UniClust90_15318-LCMIEOLD_01829|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.10860167426053	0.020683529646976	0.419284409391111	0.835726025806561	0.959444806305423	0.835726025806561	0.959444806305423	NA	"abundance"	105	53
"UniClust90_15313-IOHHDOHE_00785|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.0125438869157801	-0.0172759480074225	0.142255189011118	0.835753750927584	0.959444806305423	0.835753750927584	0.959444806305423	NA	"abundance"	105	64
"UniClust90_15313-IMNBFCHL_00832|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0492705208363337	0.020683529646976	0.136524343609481	0.835758692897718	0.959444806305423	0.835758692897718	0.959444806305423	NA	"abundance"	105	82
"UniClust90_15313-NOPALODN_00546|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0392585697197881	0.020683529646976	0.286655213092778	0.835780608131661	0.959444806305423	0.835780608131661	0.959444806305423	NA	"abundance"	105	65
"UniClust90_15313-HHPLMFNO_00089|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0547491019920709	0.020683529646976	0.16314784825939	0.835927712582752	0.959444806305423	0.835927712582752	0.959444806305423	NA	"abundance"	105	71
"UniClust90_15313-FBNEEMKG_00557|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00815616819587768	0.020683529646976	0.137795759489077	0.835947096916567	0.959444806305423	0.835947096916567	0.959444806305423	NA	"abundance"	105	86
"UniClust90_15313-CCNBHAOG_01252|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0136154556836184	0.020683529646976	0.165135091051043	0.836024373378295	0.959444806305423	0.836024373378295	0.959444806305423	NA	"abundance"	105	78
"UniClust90_15313-KPFFEFHP_00916|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.161132569871782	-0.0172759480074225	0.687618002594976	0.836397180524915	0.959444806305423	0.836397180524915	0.959444806305423	NA	"abundance"	105	26
"UniRef90_UNK15313-KDEEALGB_01396|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0186882040503295	0.020683529646976	0.189627438991612	0.836458834204085	0.959444806305423	0.836458834204085	0.959444806305423	NA	"abundance"	105	51
"UniClust90_15313-GCOJLKFN_00020|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.249794625686002	-0.290682613120024	0.196742468260894	0.836509180064871	0.959444806305423	0.836509180064871	0.959444806305423	NA	"abundance"	105	60
"UniClust90_15313-IOHHDOHE_01754|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.318737393066346	-0.290682613120024	0.134545736532667	0.836518695989069	0.959444806305423	0.836518695989069	0.959444806305423	NA	"abundance"	105	86
"UniClust90_15313-MIAFNCLD_01250|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0353408715954949	0.0182835451620962	0.0817792300863318	0.836531963305822	0.959444806305423	0.836531963305822	0.959444806305423	NA	"abundance"	105	68
"UniClust90_15313-KGCKJIMO_00041|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.0167832691029128	0.0182835451620962	0.167322484218855	0.836613270755124	0.959444806305423	0.836613270755124	0.959444806305423	NA	"abundance"	105	35
"UniClust90_15313-BMLHFOAI_00407|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.12321681496281	0.020683529646976	0.490677751699711	0.83662054681476	0.959444806305423	0.83662054681476	0.959444806305423	NA	"abundance"	105	26
"UniClust90_15313-BKIJHGFA_00066|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.1569149503184	-0.0172759480074225	0.814196901733974	0.83668294489794	0.959444806305423	0.83668294489794	0.959444806305423	NA	"abundance"	105	13
"UniClust90_15313-DGOMOHCA_00333|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.198030209424751	-0.290682613120024	0.44575309060955	0.836711055988591	0.959444806305423	0.836711055988591	0.959444806305423	NA	"abundance"	105	37
"UniRef90_A0A1C6J393|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.389337561651798	-0.290682613120024	0.476187666939142	0.836948450128231	0.959610304600488	0.836948450128231	0.959610304600488	NA	"abundance"	105	51
"UniClust90_15313-PMKKEJHA_00302|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00210134860693838	0.020683529646976	0.109675722782911	0.837096152213829	0.959672940346541	0.837096152213829	0.959672940346541	NA	"abundance"	105	81
"UniClust90_15313-PMKKEJHA_01254|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.051698314928159	0.0182835451620962	0.161108797282368	0.837341226794594	0.959682137707583	0.837341226794594	0.959682137707583	NA	"abundance"	105	53
"UniClust90_15313-MEBOIBFE_00469|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.0469112480841476	-0.0172759480074225	0.143375268674745	0.837376600529352	0.959682137707583	0.837376600529352	0.959682137707583	NA	"abundance"	105	81
"UniRef90_UNK15313-KNEJKNGC_01729|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.179132801191828	0.020683529646976	0.758288933474916	0.837383395689567	0.959682137707583	0.837383395689567	0.959682137707583	NA	"abundance"	105	21
"UniRef90_A0A173V7T5|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0238683419085949	0.020683529646976	0.216580675133501	0.837693470044529	0.959930803470676	0.837693470044529	0.959930803470676	NA	"abundance"	105	72
"UniClust90_15316-AFGNKKDN_00307|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0922740902350311	0.020683529646976	0.348384925354734	0.837855885940391	0.959956027643063	0.837855885940391	0.959956027643063	NA	"abundance"	105	64
"UniClust90_15313-IDAEIOEF_01691|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.00599539657162308	0.0182835451620962	0.0594658270358317	0.837901682551408	0.959956027643063	0.837901682551408	0.959956027643063	NA	"abundance"	105	89
"UniRef90_UNK15313-DECAOJPD_00019|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.34495113139204	-0.290682613120024	0.261452241332257	0.838331348505403	0.960106488729876	0.838331348505403	0.960106488729876	NA	"abundance"	105	42
"UniRef90_B0PI29|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.229964901382905	-0.290682613120024	0.295782772731618	0.838351964739579	0.960106488729876	0.838351964739579	0.960106488729876	NA	"abundance"	105	54
"UniClust90_15313-BHLFBAMC_00077|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0307430297343548	0.0182835451620962	0.0602574520136401	0.838361725758152	0.960106488729876	0.838361725758152	0.960106488729876	NA	"abundance"	105	81
"UniClust90_15313-GDLKGPPD_00057|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0117157103267209	0.020683529646976	0.158433648263918	0.83850131023931	0.960106488729876	0.83850131023931	0.960106488729876	NA	"abundance"	105	86
"UniClust90_15315-OLDKGIOF_01454|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.339269312341853	-0.290682613120024	0.236491362060567	0.838502671848143	0.960106488729876	0.838502671848143	0.960106488729876	NA	"abundance"	105	52
"UniClust90_15313-LOJCDMHH_01753|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.312626642178128	-0.290682613120024	0.10620082913664	0.838591701823418	0.960106488729876	0.838591701823418	0.960106488729876	NA	"abundance"	105	77
"UniRef90_UNK15313-JCEIAKLE_01650|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0966238790992934	0.020683529646976	0.561088214634289	0.838762784711271	0.960159464889539	0.838762784711271	0.960159464889539	NA	"abundance"	105	16
"UniClust90_15313-IOHHDOHE_02022|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.0473437469766217	-0.0172759480074225	0.314971325113644	0.83882421294976	0.960159464889539	0.83882421294976	0.960159464889539	NA	"abundance"	105	37
"UniRef90_UNK15313-JKNJDJDH_00539|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00364179575905121	0.020683529646976	0.119068944527404	0.839112274651063	0.960296904310256	0.839112274651063	0.960296904310256	NA	"abundance"	105	61
"UniClust90_15313-MGJBDGAL_00795|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.0604496150627005	-0.0172759480074225	0.211394814740069	0.839268440410727	0.960296904310256	0.839268440410727	0.960296904310256	NA	"abundance"	105	52
"UniClust90_15313-MEBPCFCE_00977|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0432105763559268	0.020683529646976	0.309292934143377	0.839273006600631	0.960296904310256	0.839273006600631	0.960296904310256	NA	"abundance"	105	26
"UniClust90_15313-OCIJPNMC_00466|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0492273968613425	0.0182835451620962	0.150861478342384	0.839342092710589	0.960296904310256	0.839342092710589	0.960296904310256	NA	"abundance"	105	47
"UniClust90_15313-BHLFBAMC_00883|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.00839721444295882	0.0182835451620962	0.0484417756657965	0.839536151757332	0.960296904310256	0.839536151757332	0.960296904310256	NA	"abundance"	105	74
"UniRef90_A0A174D6Y9|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.00519478245437241	0.0182835451620962	0.0639615999264501	0.839542206564736	0.960296904310256	0.839542206564736	0.960296904310256	NA	"abundance"	105	90
"UniClust90_15313-JAKCILPN_01148|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.318865247329709	-0.290682613120024	0.137604684539641	0.839596216890404	0.960296904310256	0.839596216890404	0.960296904310256	NA	"abundance"	105	66
"UniClust90_15313-GDLEBGOG_01653|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.236812826367476	-0.290682613120024	0.264503592972954	0.839869481118199	0.960502908142164	0.839869481118199	0.960502908142164	NA	"abundance"	105	54
"UniRef90_UNK15313-KHMMNMKH_01444|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0330845193419838	0.0182835451620962	0.073088921881909	0.840305767023502	0.960784052374969	0.840305767023502	0.960784052374969	NA	"abundance"	105	84
"UniClust90_15313-IOGIIBGK_01708|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0559314730105599	0.020683529646976	0.172877392832142	0.840411579274112	0.960784052374969	0.840411579274112	0.960784052374969	NA	"abundance"	105	68
"UniClust90_15313-NKECMEID_00280|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0326917304701535	0.0182835451620962	0.0712748099871024	0.840449356413898	0.960784052374969	0.840449356413898	0.960784052374969	NA	"abundance"	105	90
"UniClust90_15313-BACKEHIC_01016|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0282544549103305	0.0182835451620962	0.0489618420364843	0.84056379918596	0.960784052374969	0.84056379918596	0.960784052374969	NA	"abundance"	105	81
"UniClust90_15318-PIFAJMID_01648|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0095832262687429	0.0182835451620962	0.0429569521136297	0.840581217774668	0.960784052374969	0.840581217774668	0.960784052374969	NA	"abundance"	105	88
"UniRef90_UNK15313-BACKEHIC_01343|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0352540302899233	0.0182835451620962	0.0837292082110934	0.840883181464557	0.960980293394053	0.840883181464557	0.960980293394053	NA	"abundance"	105	65
"UniClust90_15313-EDGEEJLB_00837|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0460753834179259	0.020683529646976	0.3299209292018	0.840939306303417	0.960980293394053	0.840939306303417	0.960980293394053	NA	"abundance"	105	37
"UniRef90_Q4KRH3|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0568255384133844	0.0182835451620962	0.190659991746256	0.841157910954646	0.961031956166786	0.841157910954646	0.961031956166786	NA	"abundance"	105	90
"UniClust90_15313-PCEOBBEC_01554|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00349868000586782	0.020683529646976	0.119238230744851	0.841170924682886	0.961031956166786	0.841170924682886	0.961031956166786	NA	"abundance"	105	88
"UniClust90_15313-IHMFMNPG_01342|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00101186556262707	0.020683529646976	0.107342680666501	0.84137692171044	0.961160806531835	0.84137692171044	0.961160806531835	NA	"abundance"	105	89
"UniClust90_15313-BLJKOHFH_00556|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.00568387581962985	0.0182835451620962	0.0624903686095932	0.84167016588791	0.961321788928826	0.84167016588791	0.961321788928826	NA	"abundance"	105	90
"UniClust90_15313-IGCKPNKA_01581|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.324251356427799	-0.290682613120024	0.166874891713832	0.841783154186486	0.961321788928826	0.841783154186486	0.961321788928826	NA	"abundance"	105	85
"UniRef90_A0A173XCD1|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0510984642353706	0.020683529646976	0.151036042422592	0.841819589949148	0.961321788928826	0.841819589949148	0.961321788928826	NA	"abundance"	105	90
"UniRef90_UNK15313-BPMDPIFH_00312|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0345420074683374	0.0182835451620962	0.0806365158198696	0.841944765247019	0.961321788928826	0.841944765247019	0.961321788928826	NA	"abundance"	105	90
"UniRef90_UNK15313-BHEIEPJP_01497|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00579637792053199	0.020683529646976	0.13166371860278	0.842040634129472	0.961321788928826	0.842040634129472	0.961321788928826	NA	"abundance"	105	88
"UniClust90_15313-DPBNCJLC_01217|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.00625478323864818	0.0182835451620962	0.122147377677981	0.842220144732485	0.961321788928826	0.842220144732485	0.961321788928826	NA	"abundance"	105	86
"UniClust90_15313-CBAGNMJN_00304|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0517115608145897	0.020683529646976	0.154643014437471	0.842243401410523	0.961321788928826	0.842243401410523	0.961321788928826	NA	"abundance"	105	63
"UniClust90_15313-IHCKJNKE_00133|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00650580041057949	0.020683529646976	0.136165350403022	0.842366079271496	0.961321788928826	0.842366079271496	0.961321788928826	NA	"abundance"	105	87
"UniRef90_A0A1Y4T7V1|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0553575047967651	0.0182835451620962	0.184820241776931	0.842423160714672	0.961321788928826	0.842423160714672	0.961321788928826	NA	"abundance"	105	85
"UniClust90_15313-IHCKJNKE_00050|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0274069664611784	0.0182835451620962	0.0453636443972702	0.842522890799357	0.961321788928826	0.842522890799357	0.961321788928826	NA	"abundance"	105	88
"UniClust90_15313-HFODPHMF_00915|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.021906333811275	0.020683529646976	0.212487877712228	0.842543400887382	0.961321788928826	0.842543400887382	0.961321788928826	NA	"abundance"	105	71
"UniClust90_15313-LPEIFJPL_00241|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.0281409508896211	-0.0172759480074225	0.227585811671884	0.842810362024214	0.96139123405026	0.842810362024214	0.96139123405026	NA	"abundance"	105	54
"UniRef90_UNK15313-AHJNKNAE_01373|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.206845710366268	-0.290682613120024	0.419236852625142	0.84284801579022	0.96139123405026	0.84284801579022	0.96139123405026	NA	"abundance"	105	49
"UniRef90_A0A3E2UUX2|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.0769847583635997	-0.290682613120024	0.31062729445709	0.842883983688716	0.96139123405026	0.842883983688716	0.96139123405026	NA	"abundance"	105	25
"UniRef90_UNK15313-EFONCNGI_00741|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.00447805759613384	0.0182835451620962	0.0689229814847615	0.843249327432772	0.961701561238724	0.843249327432772	0.961701561238724	NA	"abundance"	105	71
"UniRef90_A0A3E2UBQ6|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.125985889174458	0.020683529646976	0.526752557972282	0.843346713387013	0.961704565677369	0.843346713387013	0.961704565677369	NA	"abundance"	105	28
"UniClust90_15313-FFEFKOCC_00341|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.0248162763307608	-0.0172759480074225	0.211938160577476	0.843475992037337	0.961704565677369	0.843475992037337	0.961704565677369	NA	"abundance"	105	76
"UniClust90_15313-FJGLAJPB_01353|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0681449429579168	0.020683529646976	0.437301345558888	0.843531771116877	0.961704565677369	0.843531771116877	0.961704565677369	NA	"abundance"	105	15
"UniClust90_15318-MBEPLFFL_02035|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.00110844491567829	0.0182835451620962	0.0863156733911728	0.84386700766926	0.961715370897547	0.84386700766926	0.961715370897547	NA	"abundance"	105	77
"UniClust90_15313-OLILJDAL_01093|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.243494504012844	-0.290682613120024	0.238375655127365	0.844127419772842	0.961715370897547	0.844127419772842	0.961715370897547	NA	"abundance"	105	66
"UniRef90_UNK15313-JEKGBFLG_00842|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.000387635171000627	0.020683529646976	0.106085493075968	0.84417526888053	0.961715370897547	0.84417526888053	0.961715370897547	NA	"abundance"	105	89
"UniClust90_15313-BNLLABBC_01085|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0312065562969153	0.020683529646976	0.261542535440851	0.844185714255819	0.961715370897547	0.844185714255819	0.961715370897547	NA	"abundance"	105	87
"UniClust90_15313-PLEGONDE_00464|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.00441354182210147	0.0182835451620962	0.0702312242937614	0.844248274841282	0.961715370897547	0.844248274841282	0.961715370897547	NA	"abundance"	105	79
"UniClust90_15313-HEGPMHEH_01414|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.00510234710175691	0.0182835451620962	0.117882610121084	0.844423847521021	0.961715370897547	0.844423847521021	0.961715370897547	NA	"abundance"	105	69
"UniClust90_15313-OLBAHADE_01172|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0666155293565119	0.020683529646976	0.233277692720676	0.844478425649586	0.961715370897547	0.844478425649586	0.961715370897547	NA	"abundance"	105	78
"UniClust90_15313-FGLKGNLA_01490|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.354432560282302	-0.290682613120024	0.321025605858924	0.844519786044234	0.961715370897547	0.844519786044234	0.961715370897547	NA	"abundance"	105	47
"UniClust90_15342-JMOKFJAL_00003|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.000473097638821562	0.0182835451620962	0.0947014570908399	0.844535527600901	0.961715370897547	0.844535527600901	0.961715370897547	NA	"abundance"	105	67
"UniRef90_UNK15313-DIPPAICM_01028|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.101613928602639	0.020683529646976	0.409403966461254	0.844690503041488	0.961715370897547	0.844690503041488	0.961715370897547	NA	"abundance"	105	43
"UniClust90_15313-IDMHMIKP_00526|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.32278924978384	-0.290682613120024	0.162631286474741	0.844764381227695	0.961715370897547	0.844764381227695	0.961715370897547	NA	"abundance"	105	90
"UniRef90_A0A1Q6QUR5|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.00506628975870432	0.020683529646976	0.078867526447119	0.844874200101093	0.961715370897547	0.844874200101093	0.961715370897547	NA	"abundance"	105	89
"UniClust90_15313-NKECMEID_00723|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00873154306393648	0.020683529646976	0.148891617191964	0.844909861773832	0.961715370897547	0.844909861773832	0.961715370897547	NA	"abundance"	105	78
"UniClust90_15313-FOECOOPB_00029|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0181550005846996	0.020683529646976	0.197775872070677	0.845135349806197	0.961715370897547	0.845135349806197	0.961715370897547	NA	"abundance"	105	59
"UniClust90_15313-IPMCJLAA_00098|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.333267766129466	-0.290682613120024	0.21574108390688	0.845213170210547	0.961715370897547	0.845213170210547	0.961715370897547	NA	"abundance"	105	45
"UniClust90_15313-PCFLEAKE_00578|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.0562867918113349	-0.0172759480074225	0.19822117525997	0.845244506711148	0.961715370897547	0.845244506711148	0.961715370897547	NA	"abundance"	105	65
"UniRef90_E2ZHZ4|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00925300133917655	0.020683529646976	0.151852277945867	0.845253183994512	0.961715370897547	0.845253183994512	0.961715370897547	NA	"abundance"	105	90
"UniClust90_15313-HKPHHECB_00403|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.00588603776576743	0.0182835451620962	0.121632831985896	0.845295875670018	0.961715370897547	0.845295875670018	0.961715370897547	NA	"abundance"	105	35
"UniClust90_15313-IGCKPNKA_00198|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.325777942396498	-0.290682613120024	0.178373023202776	0.845335352819955	0.961715370897547	0.845335352819955	0.961715370897547	NA	"abundance"	105	66
"UniRef90_D4K498|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00427888919447841	0.020683529646976	0.12669070494239	0.845406664903052	0.961715370897547	0.845406664903052	0.961715370897547	NA	"abundance"	105	90
"UniClust90_15313-JDPMCIMC_00898|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.240293631568818	-0.290682613120024	0.257295375502756	0.845545651716109	0.961748936473052	0.845545651716109	0.961748936473052	NA	"abundance"	105	82
"UniClust90_15313-FLEEIKPG_01583|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.62312168961708	-0.290682613120024	0.2514593247955	0.845625625632965	0.961748936473052	0.845625625632965	0.961748936473052	NA	"abundance"	105	20
"UniRef90_A0A173W701|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0272242765055029	0.020683529646976	0.243914187536972	0.845766835395886	0.961748936473052	0.845766835395886	0.961748936473052	NA	"abundance"	105	90
"UniClust90_15313-FMNCIPAG_01090|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.0134895005564396	0.0182835451620962	0.161365117860156	0.845809267378299	0.961748936473052	0.845809267378299	0.961748936473052	NA	"abundance"	105	53
"UniClust90_15313-IPMCJLAA_00532|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0198875116556771	0.020683529646976	0.206470028915794	0.845979411991071	0.961836334440394	0.845979411991071	0.961836334440394	NA	"abundance"	105	76
"UniClust90_15313-KADLDBGE_00990|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.00744119916176314	-0.0172759480074225	0.125945024001762	0.846142354871215	0.961915526028346	0.846142354871215	0.961915526028346	NA	"abundance"	105	84
"UniClust90_15313-NBEBOCII_00448|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0653054633025515	0.020683529646976	0.227676405692727	0.846674699564983	0.962346974517831	0.846674699564983	0.962346974517831	NA	"abundance"	105	40
"UniRef90_UNK15313-PLEGONDE_01380|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00712645234688882	0.020683529646976	0.143167751404558	0.84670853969797	0.962346974517831	0.84670853969797	0.962346974517831	NA	"abundance"	105	90
"UniClust90_15342-JMOKFJAL_00952|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0630124383279192	0.020683529646976	0.217834357514603	0.847153430553188	0.962650929777988	0.847153430553188	0.962650929777988	NA	"abundance"	105	78
"UniRef90_D1PKL2|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0346264449869121	0.020683529646976	0.284529141794986	0.847202811271787	0.962650929777988	0.847202811271787	0.962650929777988	NA	"abundance"	105	85
"UniClust90_15313-KCMPAFGJ_00909|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0273776297751514	0.0182835451620962	0.0468916077477933	0.847294283875113	0.962650929777988	0.847294283875113	0.962650929777988	NA	"abundance"	105	80
"UniClust90_15313-BLEIDADF_00359|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0438709052371297	0.020683529646976	0.119335617508675	0.847359599108112	0.962650929777988	0.847359599108112	0.962650929777988	NA	"abundance"	105	88
"UniClust90_15313-FIFNJHOK_00196|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.000651259545601592	0.0182835451620962	0.0973903054799406	0.847449478793658	0.962650929777988	0.847449478793658	0.962650929777988	NA	"abundance"	105	70
"UniClust90_15313-BBHJEPJM_00579|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0343394537465586	0.0182835451620962	0.082363042816998	0.847536140095488	0.962650929777988	0.847536140095488	0.962650929777988	NA	"abundance"	105	78
