F-50179122-003S	F-50179079-003S	F-50179110-003S	F-50179085-003S	F-50179129-003S	F-50179112-003S	F-50179108-003S	F-50179123-003S	F-50179133-003S	F-50179114-003S	F-50179131-003S	F-50179101-003S	F-50179077-003S	F-50179097-003S	F-50179087-003S	F-50179099-003S	F-50179071-003S	F-50179118-003S	F-50179125-003S	F-50179116-003S	F-50179106-003S	F-50179137-003S	F-50179127-003S	F-50179075-003S	F-50179083-003S	F-50179091-003S	F-50179135-003S	F-50179139-003S	F-50179120-003S	F-50179081-003S	F-50179105-003S	F-50179095-003S	F-50179089-003S	F-50179093-003S	F-50179073-003S
3.1.2.30	0	0	0	0	0	0	0	1.1594060139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3931182901	0	0	0	0	0	0
3.1.2.6	41.2494117704	63.433572305	116.559347151	21.5551682342	115.6408134869	85.5371141226	64.7748932326	194.8932915974	14.5713540684	121.3170649144	53.950820662	163.38152703	75.4762205886	108.1366762567	13.1112418899	63.7580301476	25.8718095615	5.2122494395	10.5127437951	29.9472144644	97.2671820777	16.9966450699	88.6814332181	28.2995843014	96.5060654929	88.6815916144	125.2222468953	10.8347845892	92.8814501135	84.3499018477	6.9297990982	100.2724116697	4.8928440672	21.1994117395	8.6872396007
3.1.2.B5	0	0	0	0	14.634314707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1403511822	0	0	0	0
3.1.21.1	0	7.8786832939	3.7746475029	0	38.2675933478	0	18.0555110901	0	2.2735627535	0	0	0	3.3012066557	0	0	0	0	0	4.586204263	5.8726868824	0	5.5147312272	0	11.4064874151	0.7389482854	4.4330782397	0	8.4762030448	1.8450749088	3.272372043	0	0	0	0	0
3.1.21.2	116.232176575	153.2464790316	249.1586238139	141.0666077687	321.3619109922	113.1032794106	171.1187492798	361.0351717538	330.4196948944	187.796654843	199.8343544619	254.6029125119	146.1849204481	270.5145975904	139.3553106382	143.8932069514	158.6251620326	99.6776247717	69.8331490695	104.3309356327	229.2973146081	87.5397123371	145.1485436799	189.4384565938	169.9466819286	250.9138197069	230.4773097609	158.7613288689	224.5043780514	167.9966958882	50.474992459	208.1385948815	85.8363914144	85.7755826878	136.5683135482
3.1.21.3	116.5751787602	102.5005974818	79.0445923409	176.8323224941	84.9533941793	157.7859851044	115.1976788421	255.3408137759	15.5423547033	213.8512169953	125.0566358324	178.9906443964	119.2023456155	135.7303585369	12.7545957239	169.0919754332	69.6482431987	55.245281865	13.3550723644	108.1530019362	97.2311186141	99.7406248907	99.9820178162	286.1182048766	123.7604011632	78.2347791347	124.0803894504	147.4341971849	89.5082556894	80.0030464472	144.6194307422	158.0351261798	19.1117331883	68.9879586136	24.229166371
3.1.21.4	35.7249688251	31.7416040069	93.3323767073	61.0167612556	119.034567741	212.6133779378	38.637165236	145.151889929	11.4773963125	189.7423095368	60.8136122336	131.9620537585	44.0369240719	95.9133612815	35.17705631	107.3897787415	83.1328068612	7.5545965911	17.0440981329	42.4907138649	86.8629035553	23.7864075407	27.7463416789	30.6017870922	51.6944415718	30.4642300056	107.051352924	20.5524941362	53.3322780118	49.6497634977	25.0628075856	51.9608232244	13.8643495893	14.559157863	19.1915953167
3.1.21.5	53.9746659806	41.0777223778	30.8887236953	71.0088923434	20.0028346018	47.3373362812	42.7077334727	13.3871265294	4.432251783	44.8498377133	71.7665813007	59.6928069577	38.65496344	66.4909901615	8.9593511929	35.3753876846	51.3390309728	31.9856545411	9.4909136958	61.9492103704	53.3730799583	58.5630185056	70.0761931296	94.7046504128	54.0596213956	32.2960717325	50.8001735119	70.5144083069	33.3177689058	44.6826309773	98.6096102732	81.3232959155	19.5302123031	42.0994219048	12.2177915308
3.1.21.7	0	1.0645800607	0	0	46.2067666315	0	0	1.025179041	0.7097030979	0	0	1.4595570181	0.7027971297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8805201782	0	0	0	0
3.1.22.4	317.1565928393	322.0349189616	333.0653257187	297.7804650277	417.8443642052	242.9785627361	350.116909405	374.2466561701	520.7368340239	340.8091638023	274.9469582026	309.6485077754	337.4492886458	316.6017172026	379.6035937528	217.6887770163	430.9957516912	346.2018688421	388.8829420615	427.5272763227	284.1654943326	348.6313000984	427.4405642247	319.9752727015	312.3671965571	313.3168670048	358.0703192424	323.3470535663	317.9820943977	312.8089619705	376.2346000245	326.8566351608	411.6362988539	318.4906571701	265.1215474049
3.1.26.11	71.6701926927	113.9979329701	103.9871583227	65.8623553305	287.7417003419	175.6543197505	52.7468814134	547.5905957782	64.562247355	265.8975238621	95.1673049466	216.2479240102	132.1605943228	171.0879432388	64.4444350333	154.4119762538	41.9084485512	13.1599804931	22.1828379962	84.8794071959	162.0644273077	72.7851657608	163.0916215409	105.4275564537	62.2954500791	118.8588759437	145.5031992444	164.3320370816	114.6739954263	81.2349123389	25.0684274022	91.8976712564	20.9335187096	39.3923057165	52.8146003635
3.1.26.12	0.5537676312	2.1788463008	0	0	47.8935578821	3.1003645972	0	1.5514834563	7.9378919833	2.2010384659	0	5.294132658	2.4190135687	2.3893090759	5.2110589014	2.6613694766	6.4773347658	0	2.5454859642	0	0	0	0	0	2.6285719663	0	0.8049048367	0	1.9043493749	0	7.1490252637	0	0	0	3.7271877723
3.1.26.3	451.3527786309	478.0332130458	318.7462267272	354.3896445505	326.9708693982	246.9219755868	421.8007837188	276.2648288047	398.0965512027	298.4418999991	373.1461557153	255.0137009252	339.6204425153	363.7706000655	493.1689691873	238.6161539418	486.3559058836	454.2988165566	456.7675100086	471.3191366516	341.7740838864	486.1382270435	472.1503531773	584.376381605	380.0095996403	400.4242655093	345.3237077215	635.2343967996	342.7779759978	331.3829236054	421.3737588162	342.403228738	504.2953551188	492.7168476457	546.0393939308
3.1.26.4	717.7914248742	894.892737451	565.535986341	728.0202092538	737.6540584068	646.7947288961	681.9857663899	730.2113852542	849.1660992322	548.2583258467	569.0131947422	553.9129859687	685.8796917505	591.2113873887	1038.2909941302	510.2647646773	911.0759784482	988.9690281155	916.4540195416	936.5522847067	642.8812110429	771.5821388852	760.060923921	957.7858251087	656.5677210501	639.2611716332	627.6869920737	850.4993219049	665.5291363579	615.3757685506	785.5385398364	621.4617977163	899.9574779463	773.9201255576	1098.877913993
3.1.26.5	1377.5689595218	1602.0401650082	1390.436309329	1886.4008934261	2236.9539273907	2255.6373605683	1598.8336643776	1975.4712809438	1936.3281345186	2310.1655105107	1421.5935331498	1896.0359140756	1841.3892547188	1922.0776606805	2128.93177987	1958.5047335081	1816.0860172693	1458.7490797479	1834.3657309938	1625.3659964591	1799.9590575673	1684.1962571478	1578.7821601684	1849.6836853083	1641.3513439844	1695.9457809102	1951.1937767425	1586.4966246777	1570.2256448409	1522.7755848626	2122.2346505026	1705.9859865329	1930.2243172614	1576.7435486333	1578.1479885927
3.1.26.8	167.0783257684	130.0437452014	134.9846442389	72.3845239517	12.149532032	125.1178033898	113.6168360827	204.3175513457	8.9045698041	82.939504912	100.2926658357	125.2788714495	109.2062631918	125.757391603	9.543493302	96.5958964517	18.8996516953	47.960954402	13.0280238321	71.1290067562	113.6997774508	62.701533619	85.4665354329	135.6290034987	149.1951880968	125.0668249024	136.891739702	90.3487140555	153.2776642955	108.7798502028	20.3664578505	99.7101574187	28.2451611335	99.4139142549	27.1542929271
3.1.27.2	0	0	0	0	0	0	0	0	0	1.0573056283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.27.5	0.6533198423	3.1906705872	2.3370154097	2.0262138896	25.9412333125	4.9412867012	3.3537302808	2.1576460611	12.3669235303	5.0436977958	0	6.8525844529	2.8159145746	1.7641433084	11.3007796664	6.4797909429	0	0	2.9239112392	5.1256525233	6.8111742576	5.1713389324	3.3989535459	3.5759458225	6.068324827	2.7710049039	5.0330176256	9.0936508652	2.3243365536	2.3261922006	2.0473820093	5.1447317315	7.7960726941	2.6958861332	5.014543635
3.1.27.6	0	0.371210773	0	0	19.8023541579	0	0	0	0	0	0.5629492354	1.4464484229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.3.1	0	3.5674824942	3.278990567	2.4012994643	33.0402097825	10.3520277465	1.2218795387	9.3192354188	5.3842304173	27.0306537151	7.3245768271	6.7367688657	11.5446873802	17.9188674097	13.1026017121	8.8240950635	2.1755367933	0	4.273297159	1.2901460071	11.6989524739	0	0	1.1734799367	1.5645905491	2.1113508984	23.0913644616	0	10.7606244145	4.7657437367	16.8381751659	3.3625603825	2.5496999046	0	1.0371853964
3.1.3.10	0	0	0	0	39.3730080175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7041661187	0	0	0	0	0	0	0	0
3.1.3.101	0	0	0	0	0	0	0	0	0	0.5581513415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.3.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3121925435	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.3.104	9.5545202014	10.5044769242	4.730704281	21.5995313574	69.0024786492	29.2372717398	8.6836316927	6.8902154574	7.7769437794	39.424221965	8.1539559223	25.9689185325	15.0461330954	12.9401150583	14.3586144408	17.5304117427	19.9639966476	2.6341444108	10.9109646422	14.3512086132	12.8698325061	5.1290221728	7.9801457043	1.898184055	26.8856441084	3.9373374355	18.7895451752	3.2987661755	13.7466727244	4.9265042413	8.4154828123	24.1293018394	11.9604690906	8.351708292	8.2732353808
3.1.3.11	49.354839467	31.5948917933	41.6187680253	50.243401921	461.4203059163	85.5369641918	53.1217805678	346.7536649019	328.5662145963	130.7851973419	51.6779786657	67.4986761344	64.8557954038	65.3357230021	122.4271673774	63.9226487425	103.1333300298	77.5425806095	54.9130380273	50.4511277312	36.8820560414	20.3880171974	41.1001190018	69.2945579728	49.7059360193	30.6484530479	68.9435165366	54.7277298775	42.3465024473	32.7852393333	66.4152950851	82.0167851097	73.0777753983	52.8623385033	85.4582639981
3.1.3.12	0	0	0	0	42.5385459248	0	0	6.7547530174	0	1.2109142376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5189063773	0.7142050572	0	0	0
3.1.3.13	0	0	1.2426733221	0	0	0	0	0	0	0	0	0	0	0	0	2.33013796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.3.15	98.2859624911	225.9347743185	372.5516631987	96.129545658	270.404988935	73.6000112624	245.6612900588	353.1853515165	241.4630323653	111.7731875775	251.567211498	241.8858659532	287.4235800512	201.9107013506	39.0075388936	87.1633593408	109.7343720617	32.8960137694	25.9640154214	153.2577972053	183.2093876126	153.263437447	64.2359814735	72.9647441856	290.9895361721	97.7531749847	245.9051370508	138.3456971446	362.8056628998	245.2524030381	33.7355359633	148.0193032134	53.7048521883	37.497499139	38.0979743175
3.1.3.16	302.4743127148	193.0579201143	143.4663670175	171.3001132403	293.1196360676	255.2477289483	168.335026086	403.3815219907	224.9196509197	191.5657555224	177.7150015592	164.5293771935	181.360327768	185.4831232991	311.0545074197	180.4534478686	311.8762063227	243.4752183418	295.5990848333	218.0984901328	153.2615479912	152.5393833962	274.5818996111	228.0491537483	173.8991027367	174.1641330825	209.9837931988	185.8132419796	134.7466136011	171.1797378326	195.2151538658	176.5303366291	246.3557241761	516.2605923872	320.072551678
3.1.3.18	78.1364984531	83.875193105	195.8137340102	66.3092843258	571.9703023177	73.965318203	127.5317320381	221.7101724826	487.9727594601	105.3327991719	160.5521575396	138.98685117	67.8321281487	194.551391147	131.1745315948	89.7793647849	109.8770943274	110.1930991507	80.7144036418	127.4526078643	113.0060220079	48.1685025432	72.9012282813	97.3131432209	87.2440297095	141.4360293808	126.2087703998	144.4504918066	145.8936204262	122.6899463867	84.6753968396	123.2693409744	104.8608056586	66.184692499	99.5002715979
3.1.3.2	13.859942889	11.1264285163	9.5159568736	15.1907990618	35.8429692377	22.7771763405	12.165577149	1.7493449765	19.5208718418	42.064844739	12.6056752133	18.2683197575	17.7574850149	5.8758187851	5.9693081497	8.9236160869	18.5833029831	15.3187844917	31.4445213773	30.8348262823	12.8447281253	14.2346159323	12.8550380795	10.2687540088	19.0713575938	8.2624366082	9.5468085994	9.2381867505	13.5289794195	10.8606065559	26.6302196096	16.0319915663	43.9362368856	23.4416504949	4.8856842501
3.1.3.21	0	0	0	0	5.4805958747	14.5628383037	0	34.8633178474	11.0544814032	7.1085373638	0.8961557657	0	0	0	0	6.4445361059	2.3294220705	0	0	0	1.5601298699	0	0	0	0	0	0	0	0	1.7941828388	0	12.0261187725	0	0	0
3.1.3.22	0	0	0	0	41.6824781766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5643650994	0	0	0	0	0	2.2795474606	0	0	0	0
3.1.3.23	8.4695610908	3.5980954985	5.0751123475	18.6299140956	127.004452434	31.0154071079	3.6276270576	60.8187888042	28.8257858766	23.3484786774	2.6848792362	11.9674171124	22.4952774664	11.9402806102	4.2349894332	27.5612253532	17.4523855704	9.9724664799	23.1098503402	0	15.8048571184	0	6.9451600222	20.4600441669	17.0329874002	4.9466205481	38.2616580195	11.4378140974	8.1678714784	3.2652013549	30.1163182142	19.7345319103	27.8315551027	13.4608708429	9.9192769251
3.1.3.25	10.3758110727	10.219839305	16.4292658728	9.8733785292	50.6239919312	28.1206368336	3.7566132935	129.0455463074	12.0336208222	27.5729443543	13.5212543074	28.0501811623	24.5976820114	20.485389223	20.5296951685	21.1140998576	3.3916593165	16.5059002629	12.7790138994	12.8089120909	21.9600010433	28.4457910576	5.7931770237	10.3515367757	11.4267994383	6.9010383385	21.7945570077	12.8644506558	15.5943994842	12.3813971354	19.674622928	4.9947384118	12.6909027953	7.6883627514	12.7633765964
3.1.3.26	0	0	0	0	25.5233182146	0	0	0	0	0.7881936016	0	1.0116056082	2.0475063259	0	0	0	0	0	0	3.8667624762	0	0	0	0	0.8541999764	0	0	0	0	0	3.3888696381	1.4278728848	0	0	0
3.1.3.27	4.1361223521	1.8651772544	4.7102680077	0.9410099953	64.7170700969	4.0306473023	2.2784100706	0.5634954485	0	14.8477732607	1.9495080031	9.8238898909	10.9151297334	8.3292296508	3.7592217106	1.3592841414	5.5053434497	0.7451727243	3.4000386807	3.83166638	15.1838567044	0	3.5170223733	0	3.7287861675	5.7885991989	21.3602952937	1.9022025577	8.1999622483	2.1625441597	5.4268150853	0	2.4485137517	2.54979109	2.6814807502
3.1.3.29	0	0	0	0	0	0	0	0	0	0	0	0.5303644217	0	0	0	0	0	0	0	0	0	0	0	0	0.4310531665	0	0	0	0	0	0	0	0	0	0
3.1.3.3	77.1343660252	50.3309795154	32.1334945604	70.1027167714	88.4898036216	91.8469508359	54.1783895097	74.9607283463	85.3685011766	69.6160058448	33.1114479948	63.1748898928	87.6066040683	25.9065179446	112.6891935313	65.3333553427	104.4537995782	93.5688018189	142.0817173084	74.9144186077	35.1253533207	68.2866240932	82.007384188	73.7371215938	69.3681118757	44.2525267955	49.5450415619	49.7284443981	46.3407587571	39.4296265949	125.398503693	66.8168376729	94.3437934558	104.2393417294	108.7442993343
3.1.3.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9519865781	0	0	0	0	0	0	0	0	0	0	0.8511447917	0.5880130362	0	0	0	0	0	0
3.1.3.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.3.37	4.3332118579	1.4429162464	0	2.7074150397	1.0901843065	1.1633987877	0	1.3051526626	4.4775707705	0	0	0	6.0839547371	0	0	0	0	0.9206725105	3.8303268662	0	0	0	0	3.7748105831	0	0	0	0	0	0	15.4020741912	0	0	0	0
3.1.3.4	3.507135141	4.014420413	2.1183021541	5.2196884097	18.7335741719	2.798490648	5.1603670755	2.0278554083	15.6089864992	1.0243522101	4.8244119322	5.9206362706	10.7972977662	4.5777579698	21.0129907029	3.6134071598	11.8661142452	5.8662257965	7.0951715738	5.5612214699	5.2073833332	26.9912551665	2.3113776723	4.8859548831	2.6953384756	4.7859355216	1.622736312	4.1195308375	1.843325924	3.1682504852	12.3131129138	2.6856053644	4.4124272872	8.641433886	15.999209466
3.1.3.41	5.0383842617	1.0164502914	1.1200573235	0	22.8588974701	0	0	0	0.5105324871	6.913214388	1.0899361119	2.778225293	1.2465058483	4.9643738124	0	0.5020899804	5.6625606329	0	0	1.0019566587	3.1064164892	0	0	0	0	0	3.280926911	1.7669304723	2.2929924038	2.9318303518	0	0.9924370642	0	4.5360340251	0
3.1.3.45	0.5959336158	2.0398404342	2.8175223986	4.214559139	28.55234681	5.9038159997	0	2.4449405316	0	6.2689165941	0	6.2616108983	11.1717470899	2.807402861	0	0	0	0	0	0	7.012723535	0	0	0	6.967286983	3.3233933854	4.8601842327	4.3994672391	2.2217329691	0	0	0.8897041631	0	0	0
3.1.3.46	0	4.8635342975	0	7.2698884349	0.6705577797	98.256317942	2.7496490309	1.984959711	4.3608473988	26.5133224595	3.5209020574	28.433924349	5.1782341006	19.0788935522	2.3433205929	51.3764954461	3.8503605066	5.9792738613	10.0741709823	0	23.1829765443	0	1.1960305739	5.5235885691	3.3588937576	1.2464703281	13.4126977421	0	1.0875488024	0	36.5787311297	0	7.6724081686	1.988925774	10.0897206279
3.1.3.48	431.0931686182	428.7079848938	315.1200366949	549.3153979009	531.7306628233	606.4894228827	485.2922598858	286.5067066783	377.3283854306	409.5617458916	394.0140524768	381.3721819221	533.720965998	325.9810997423	104.9945083559	338.7786989434	171.5724973163	474.0555573435	517.2062812025	564.3043851379	379.4402023451	481.0855724053	456.9334052124	543.3026206633	500.9956784168	248.3368810731	402.0408886353	440.7159714307	354.5989367079	378.4253858594	740.339137074	391.7394902662	508.9476604712	545.158271416	134.8915190123
3.1.3.5	185.5546893638	134.1485573784	71.8928477955	181.4473203656	218.8892257989	266.8836810675	147.1170677555	80.5913763563	191.3655838183	152.8647481197	117.5231140685	80.0462336658	216.3159726479	63.7178960414	309.4399043377	153.348954255	222.0468343086	219.5992148152	345.3032757111	191.9795746517	127.8569418464	249.7289281101	200.1539470951	235.0046718452	172.859537724	81.2647612515	88.8859791188	171.3978925853	91.470170547	136.3387054398	300.8312461765	155.0603741145	341.6324386565	265.9479140809	405.7240570292
3.1.3.50	0	0	0	0	41.6824781766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5643650994	0	0	0	0	0	1.5492783009	0	0	0	0
3.1.3.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9292514762	0	0	0	0	0	0	0	0
3.1.3.6	0	0	0	0	51.9076935223	8.7712845812	0	3.2771582291	0	0	0	0	0	0	0	3.6486326635	0	0	0	0	0	0	0	0	0	0	2.7971122539	0	0.419144859	0	0	0	0	0	0
3.1.3.60	0.8097266758	0	0	0	0	0	0	0	0.9688244406	0	0	0	0	0	0	0.4532153286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8396717933	0
3.1.3.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.3.64	0	0	0	0	0	0	0	0.4490980363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.3.68	4.4032613037	2.9205409674	2.8676168445	7.2251434128	20.9426267332	6.9794536373	3.6276270576	5.3958706082	4.1809089374	2.7222405089	2.4415796884	7.7013218403	6.6075514171	7.0106219564	7.6500323171	7.2553371049	18.3409833948	10.551953517	13.766025891	1.9528239715	5.3287766213	2.0994688758	8.2114696769	14.8292914919	4.8549734461	2.7852206315	5.318286666	5.0584601549	3.5729070955	3.0083838433	14.7822391277	7.0268335958	11.5336747594	5.4757320786	8.3089364813
3.1.3.7	0	2.0074133179	0.9583149435	5.8209060022	43.9444969133	26.7452901536	0	40.8212576052	5.7988916339	10.8917867933	3.7359979259	3.617378575	9.3092534786	2.6893914414	0	6.6777646854	0	0	0	0	3.3990646727	0	0	0	0	0	2.2255470438	0	3.6878703354	4.2367334897	5.8951221005	23.4613015711	0.8546357955	0	0
3.1.3.70	7.1579179764	33.2819684915	32.4370493952	25.315494071	18.880232366	18.6485439198	22.4449392454	0	0	33.6114611828	38.6994228208	26.6247699676	19.8152198002	37.3134970212	8.8913250112	40.0905830275	0	0	3.0681097876	10.300572167	57.7966285202	25.6170911965	16.9682539881	2.6476844454	16.5449625382	58.4980936246	29.397530528	10.570695828	39.0753195307	25.2876362918	0	18.8588369466	0	2.2743110288	8.1510931572
3.1.3.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.3.73	42.7339950221	54.6096044547	15.6643392507	36.8371645544	25.9086866542	15.6909427939	42.0274625375	63.7293412957	9.5664454883	20.6076051202	30.2781518227	11.4440911698	22.1162335579	18.3431568222	6.1339858559	24.7226205584	10.7469245196	40.9721925592	15.9962670099	49.9884653404	19.6579624981	32.2677669173	43.4811391653	16.8168539335	27.0603526381	18.0055961442	13.5040929069	51.2255736909	17.5668436828	32.4292896311	66.1371522081	15.662589525	14.0785191356	47.6528213671	8.4126920185
3.1.3.74	0	3.6864536646	2.6835396078	0	61.9071860767	0	1.5260934614	2.8073231761	4.877930939	0.5943789161	3.7050659276	3.3503265066	13.0395907071	1.8862618288	16.308813851	0	4.1336149021	1.805628279	3.0082986086	1.5935416644	0	1.487301566	1.5616098294	8.838674054	11.6103297496	0	3.8522594394	2.3896347026	4.2199524547	0	4.4536851835	7.3857078835	0	3.8850132067	3.2704502405
3.1.3.77	10.3354210936	5.656764249	1.4604955851	2.6438656202	0	0	8.0865504649	1.7773337306	77.0844625926	1.8225616617	1.8601343563	3.8067560833	1.408941265	6.8865848282	2.540573778	3.0479180403	2.6869756187	16.5848894087	1.3891492457	10.4518260366	6.1418773992	4.6057329783	5.2895288318	5.3268554862	8.2878149626	4.7529996956	6.9684037048	10.3700500528	2.4159672871	0.6701251586	5.6664760199	3.6989845102	2.4167705059	7.0438430952	1.2946812161
3.1.3.81	0	0	0	0	16.9774946513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0120164337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.3.82	1.192057814	0	23.2722790729	0	54.0605255234	8.5977157415	1.5994406432	4.5301168672	0	6.7080064208	20.4622978355	27.7285185062	0.8997627229	39.9939411872	0	6.8595180666	1.2458507591	0	0	3.2003933541	0	2.0862952747	0	0	2.4045516744	1.1104669517	16.8426751741	0	15.3566401366	9.0994468278	1.1028243684	6.1997326662	0	0	4.7091695409
3.1.3.83	0	0	0	0	0	0	0	0	0	2.2420655583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.3.85	0	0	0	0	6.0337889655	0	0	0	0.7386427472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.3.87	0	0	0	0	0	0	0	33.7699218162	3.1798248748	0	0	0	0	0	0	2.5726335186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.3.88	0	0	0	0	6.4863709097	0	0	0	0	0	0	0.7868043619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.3.89	0	3.7808252023	2.3707112643	4.8588021546	32.7662922599	67.3551013276	1.3530756155	28.4220937919	3.518860642	11.7029305428	4.4650314061	13.3284157473	4.7403974928	6.9794574675	0	25.5458456225	0	1.7115269358	2.2572274978	0	5.5865533265	0	0	0	0	1.0913906974	5.5587562958	0	1.4172762138	3.4253150271	4.7653100224	2.4034264629	0	0	4.3293459677
3.1.3.90	0	0	0	0	0	1.6198495266	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9981889617	0	0	0	0	0	0	0	0	0	0.7369092417	0	0	0	0	0
3.1.3.92	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7762415032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.3.96	0	0	0	0	0	0	0	0	0	0.9315624503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.3.97	0	0	0	0	31.6251225817	0	0	6.3009358082	0	1.6432530179	0	2.3499694674	0.8385528209	1.696483896	0	0	0	0	0	0	1.3595501074	0	0	0	0	0	0	0	0	0	1.1659135228	1.2904386829	0	0	0
3.1.3.99	0	0	0	0	0	0	0	0.7792066123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.31.1	0	0	0	0	1.5682574639	1.5225396069	0	0.8209058025	0	0	0	0	0	1.3581460058	0	0	0	0	0	0	0	0.6002639647	0	0	0.7730461292	0	0	0	0	0	0	0	0	0	0
3.1.4.1	0	0	0.6837369336	0	1.2622164256	0	0	0	0	0	1.7133884009	0	0.9440376245	1.1520698297	0	0	0	0	0	0	1.7819771788	0	0	0	0	0	2.2067628269	0	2.727802271	0	1.5401619987	0	0	0	0
3.1.4.11	0	0	0	0	1.0364150742	0	0	0	2.7362352938	0.2910821749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.4.12	0	3.2207341701	0.5681462645	4.7213444372	3.6826933655	5.0981554428	0	0	0	4.2223885159	2.6526019423	2.6179253081	0	1.6231491704	0	1.3927058659	2.1191982819	0	0	0	0	1.0755741076	0	0	0	1.3153274361	1.37658474	0	0	1.6276982977	0	0	1.9163855024	1.782211922	0.9163505458
3.1.4.14	0	0	0	0	20.1421900237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5038695304	0	0	0	0	0	0	0	0	0	0
3.1.4.16	0	0	0.7820852913	0	10.9312505623	1.9553340505	0	0	0	2.3392039552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1691032053	0	2.2415906251	0	1.0444198242	0	0	0	0	1.36302887	0
3.1.4.17	0	0	0	0	0	4.700820543	0	1.4105229344	0	8.3059006387	0	0	0	0	0	0	0	0	0	0	2.7309740903	0	0	0	0	0	0.978387564	0	0.7797127325	0	0	1.9234921186	0	0	0
3.1.4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.4.3	0	0	0	0	0	2.5975944547	0	1.3123892028	0	1.3904141	0	0	0	0	0	2.6351213829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.4.35	0.7781577694	1.1768229425	0	0	0	0	0	0.7399838634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1674339484	0	0	0	0	0	0	0	0
3.1.4.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.4.4	0	0	0	0	3.5617318989	0	0	1.5598139985	0	5.0367568913	0	2.1304145052	0	2.1819868278	0	2.6521180816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.4.41	0	0	0.4269796852	0	10.0273201729	0	0	47.5196316059	0	1.4017275859	6.9940245884	2.328739546	5.3094901484	10.7808588822	0	0	0	0	0	0	8.8960412742	0	0	0	0	0	9.4831263975	0	5.428647818	3.1467700856	0	2.4640485621	0	0	0
