F-50179221-003S	F-50179155-003S	F-50179247-003S	F-50179145-003S	F-50179263-003S	F-50179227-003S	F-50179243-003S	F-50179060-003S	F-50179271-003S	F-50179229-003S	F-50179267-003S	F-50179200-003S	F-50179151-003S	F-50179192-003S	F-50179147-003S	F-50179196-003S	F-50179186-003S	F-50179213-003S	F-50179062-003S	F-50179233-003S	F-50179239-003S	F-50179253-003S	F-50179066-003S	F-50179169-003S	F-50179161-003S	F-50179205-003S	F-50179249-003S	F-50179259-003S	F-50179219-003S	F-50179159-003S	F-50179184-003S	F-50179190-003S	F-50179203-003S	F-50179209-003S	F-50179167-003S
2.7.1.4	82.5401533153	154.6834737891	125.4357239969	58.7809391722	87.7113575364	140.3118790529	105.9586974386	116.3585489243	52.960686971	91.8204404028	77.5619367031	113.2777742413	265.2357311841	136.8551327169	57.2054328956	142.8593756628	202.8618763012	121.6625703688	69.6967914181	102.517805827	159.9076639887	97.768161669	85.1583807667	9.7349622809	130.6730222505	54.0101546851	82.2262476793	64.8084766129	117.2059487605	100.111421147	62.0712319365	65.1882555341	112.7098445246	101.9538155654	35.0648007445
2.7.1.40	451.1042531606	479.6684465624	444.1543157314	471.7218441281	450.089189132	509.1138232107	479.3065194053	540.1432957907	498.6856894351	377.1259027741	325.9062171153	470.0994776407	362.2767203695	485.8183043261	511.5609226055	479.3562951935	494.2128837756	436.3308403715	497.1888747791	423.0471011797	422.6317638052	477.0952511344	369.6535007517	523.769526899	476.2051734288	419.4732425054	314.8210740901	453.4514699254	493.7763841045	421.9069297889	409.2192210988	370.7404462618	443.8568031365	429.767770861	427.9396623584
2.7.1.41	0	0	0	0.9044675942	1.9704623949	0	0	0	0.699863844	1.7439791944	1.5966390957	0	0	0	0	0	1.9966463111	0	0	0	2.1099765559	0	0	0	3.1274809995	0	0	0	0	0	0	0	0	0	0
2.7.1.45	130.9708256067	49.2163000957	42.8607394378	149.9514199232	42.714546792	106.5902606075	137.9725084271	60.376265496	96.2096014696	98.3299592424	16.5897009158	52.3926761105	147.5908377706	74.6304132532	106.9753312787	54.0242851836	37.6965948263	29.926709983	38.5556264366	66.9727048238	80.5135304195	28.4324228897	77.3845962674	338.4596064762	35.0857787323	69.7468846448	129.0340589859	122.5357694776	51.2498824361	88.1791857769	51.2640001042	143.0029101978	49.8446555571	42.2430588722	250.5442043611
2.7.1.47	0	1.1412865547	0	0	0	0	0	0	0	0	0	1.9532843914	0	0	0	1.6919215643	1.9982257898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.48	0	48.4079559098	10.6688829399	95.6234422301	48.0591099433	83.1786926559	80.2168246954	24.3506060305	84.2239379671	15.5170771919	35.6997377328	55.9875213331	125.8613816408	100.8665906457	42.8078671979	112.911772841	104.9595040498	7.5838732144	1.2234720527	45.3516178632	105.6745173	19.463658874	15.7935062522	181.9366816311	20.1306809638	59.7646801729	71.1045726147	83.6399243717	46.6319822996	70.9080813657	47.6525871606	78.8813846402	21.6083145327	8.5712650689	119.8549389287
2.7.1.49	22.089273755	37.5822130964	15.0835255069	54.6259740779	139.1784863504	88.5949733144	60.051130778	43.9987888329	58.6775145044	14.2675898245	67.1447946795	48.4100363412	95.5846416375	77.64414777	18.1955639618	104.707965925	86.0621016823	6.0093954388	0.8436391422	11.3691953388	83.0212114356	20.9642207626	11.6432221555	30.3395042856	24.7509979558	25.2441973985	34.4580536966	37.3623391878	38.6699645445	39.7303446958	83.4631761634	11.1854416053	28.6749892515	14.5406569617	24.9456778998
2.7.1.5	27.8356351214	24.9986198659	13.5003782927	79.2704063251	75.0966968734	79.103341951	95.0476190477	16.9340149171	93.3342849374	17.8375818814	31.256046776	21.5255307202	128.6703733307	55.968535071	18.9946598197	32.8395392983	26.0650837011	2.6768976888	21.7326645512	20.9499359527	34.6432824658	40.6906872677	20.0999145812	60.7580781228	19.8384413623	26.4340057616	68.0080627131	64.7251134125	32.2053090715	48.8362301124	52.6355176273	58.0968817633	12.9835079962	7.9877156142	63.5441868731
2.7.1.50	225.8414963663	221.7379789143	232.8946607041	352.2493157221	254.9399636222	285.6284008423	352.9999450478	237.0860283512	304.5927893718	370.7031792664	312.4265671876	233.3784565387	283.6679625128	289.8100490401	298.0102188282	243.1718903386	229.285948237	256.4414072862	325.7288723172	218.1583346147	305.2290360676	195.7870458751	286.5440045587	533.4442069309	209.7606810429	276.9667712906	347.7250666884	298.6313048909	249.1741083727	244.9080557975	242.5043699913	344.4454925662	250.3204518575	253.0544228744	521.3498206158
2.7.1.51	0	4.5481485449	0.3558526915	5.1718718566	3.0880349463	7.7490702151	3.4814941392	3.1239779656	4.2356868961	0	4.7208316791	4.1394311901	2.0790417072	7.1064498768	0	9.1983993313	4.0909875091	0	0	2.7283904646	3.2616792157	4.1030410047	0.9366975659	0	3.6116655452	4.0810102906	0	6.4204275037	3.334034728	4.9321761099	3.3754064637	0	0	2.9821514936	0
2.7.1.52	0	2.5873263117	0.9256283883	1.3418676785	0.7201104474	0.8193681017	0	1.7493347344	0.5946914495	0	0	1.8062854664	0	0	0	0	3.8543965663	0	0	0.3493119068	5.8807680444	0	0	1.1863164284	0.7923331425	2.4969299369	0	0	0.9057281487	2.3231480502	1.7725285456	1.4683201635	4.1609394691	0	0
2.7.1.53	1.324944348	4.1195302818	0.4491838041	3.2657740597	1.5462240743	7.5342382488	4.610910547	5.0566222102	2.6523239998	10.534083584	0.5079059996	8.6435654582	3.7252020601	7.6216007919	10.3132919069	7.6201556393	5.2599465686	1.4081413748	1.6516495707	6.487118002	7.2411027515	5.3021740881	1.3787131495	2.4588054035	5.7456522553	10.0102022878	4.8833450752	1.3100393696	2.1992977739	4.2516236811	2.5493977466	4.7695747733	2.4436129295	2.382981224	2.8960368115
2.7.1.55	0	0	0	1.4305971521	0	0	0	0	0	0	0	0	0	0	0	1.8358196413	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8852476641	0	0	0	0	0
2.7.1.56	6.4471839625	20.8339944883	26.7914488859	34.4316764754	61.0418908373	45.5701686413	36.2588758668	38.6805552021	41.0059674043	33.8495817437	27.7194122642	14.1642202657	26.7873715987	35.5810628117	40.103578318	16.6036563439	42.788162199	22.9376673661	21.9351829387	52.9396493261	31.6002382556	71.3252371319	33.9675582247	56.9470355249	38.4057514104	43.1705629934	58.9639770399	51.7427836866	16.9283427163	32.6802217441	38.7438042889	37.5619976419	28.2628326527	7.5056074771	61.7438143461
2.7.1.58	0	0	0	0.8689538342	0	1.2987386337	0	0	0	0	0	0	1.9739865739	0	2.2414274389	2.5679106715	0	0	0	0	0	2.5157424079	0	0	0	0	0	0	0	0	3.3636238921	0	0	0	1.8317905493
2.7.1.59	0	3.7124784293	0.863701922	0.2899907678	0	3.7908004369	3.1347555887	0	1.0637365032	8.0862544319	0	1.0238274293	20.2367260162	0	0	1.7002982991	0.8952307411	0	0	0	0	1.005582128	2.0048558999	1.0907234808	0	0	5.7635221844	1.2321408692	0	3.2422412854	0	12.3296101743	0	0	3.6893388162
2.7.1.6	209.4398498771	117.7290076709	144.4296261125	91.3926383771	96.6476689136	154.3568409391	78.6264336271	97.7460267638	125.5403461826	275.4007167985	254.5470869729	94.8431815957	187.6888603478	148.8591750718	63.1267051014	188.1342524447	231.057733582	162.8994862284	154.2983317346	141.7390287137	151.1746190445	109.0053746464	178.2778071475	18.8224351804	108.6975482217	120.1573688354	188.3639708696	84.4907473917	109.238896395	134.6486803648	104.2881483669	142.8981002792	158.9000635968	87.2171890576	125.5637066069
2.7.1.60	10.6005419999	17.6674579318	4.0788862247	4.8463125295	1.1655739705	8.3937529513	11.1919664441	2.4437812407	6.7060380725	34.0903310263	21.5559740717	9.9792111149	5.1732903727	7.536138204	4.8725243523	12.1951434129	7.8162662697	0	8.449679945	6.8685808029	13.9231951401	5.4591028924	10.5362535081	4.0248950182	5.5615481205	8.5898828299	6.352032577	5.112046352	9.086823219	9.1781953686	2.5397983275	8.9631642293	8.2836924957	5.6909762845	13.0385310054
2.7.1.63	69.9072531715	38.6297193408	68.9236828031	25.2229045885	0	35.3180407308	9.4253446485	14.429108977	0	164.4501913235	129.3688961857	11.9215306266	51.4475018894	24.9380475777	42.9807489102	31.6535333886	36.003408627	79.2676648642	80.5563868492	44.6662973729	40.4341838492	13.8293349634	111.1707734853	0	28.4573388567	63.3466320354	60.4195981236	7.6924023179	23.0275128292	43.8231949579	0	70.6320198832	64.4151857946	39.748179091	73.1581730905
2.7.1.66	0	0.9263267042	1.6687205669	9.4391720422	27.140086263	14.6002433738	8.2450170703	2.7353049162	12.1342546409	0	13.8531829652	1.654633019	6.7291370973	4.1221248145	2.0479909717	7.2284364254	0	1.9751684884	0	0	7.4938616695	0	1.1396491189	2.7687478285	13.0717073959	4.2897354359	14.6765899176	5.8634436778	4.3645224051	2.4888101761	10.102030306	1.6053700159	1.5718246193	0	1.6828826395
2.7.1.68	0	0	0	0	0	0	0	0	0	2.0146210903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4784730028	0	0	0	0	0	0	0
2.7.1.69	345.2366526646	518.8421642485	693.1958871344	404.7835240755	501.6943342723	830.8646767215	489.680254076	666.9197856672	415.5502412056	327.853585671	382.1904264723	415.60842568	1166.6647284275	768.1657678844	521.9887953141	817.581486731	976.617585442	461.8879961329	573.3356725358	595.5608651218	759.1321394453	870.6731270666	406.1782254735	556.6953331666	554.8183819029	489.8944389664	531.0760255127	501.6138023238	504.9204521262	651.4088862176	351.7012429887	394.567343172	774.5880625378	296.7931290274	483.4889962774
2.7.1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2157822613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.71	242.6682665159	231.4706131669	218.9055102958	260.5319178981	368.5029925117	230.514469256	267.5223850125	294.9237981387	337.2760448548	194.629243668	215.7019345046	287.9118289195	231.8690385973	260.709500734	256.4725481916	279.6552928612	213.3130764445	213.4612054287	321.3268255432	249.0368076906	185.5160096816	322.6627266904	192.7349702365	249.2318523554	241.7275269127	236.8840723723	270.6000961347	337.3136856074	252.0110334973	229.4067989298	334.8815796651	244.9341877406	232.1553504492	203.520929697	160.1017798619
2.7.1.72	0	0	0	0	0	0	0	0	0	0	3.5011709577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.73	0	0	0	1.9100211772	0.6388672175	0	0	0	0	0	0	0	0	0	0	2.5983345464	0	0	0	0	0	1.3806368736	0	5.1497842596	0	0	0	0	0	0	3.3166581699	0	0	1.4481193592	0
2.7.1.74	1.5556589027	1.7334366585	0	1.7819985252	1.2198227442	0	0	3.0100517253	2.5073551551	2.9212783384	2.996698976	0	0	4.5293920884	0	0	1.9073555577	0	0	0	6.5593520207	0	0	0	0	0	0	0	1.3984381481	0	0	0	0	0	0
2.7.1.76	0	13.1619709878	7.2827701994	3.5432036697	4.4511092196	47.1541185834	0	13.6090996897	0.6133775513	14.0081164466	10.1751338588	6.7807566857	52.3559406724	42.1857701179	0	68.6865742104	45.7516122786	0	2.628033878	0	40.1814598322	0	6.3032017825	0	4.0132052421	2.0188620409	0	0	16.6499059147	30.4622184282	0	0	14.7014519039	0	0
2.7.1.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.83	0	4.1379690033	1.5962136572	2.6238246234	1.3089939126	7.8181515608	6.5844123033	4.8447845732	4.3169782015	0	9.3906280161	0	7.9486095034	2.9701979139	2.5789618845	6.162772613	0	0	0.9838982473	1.8261136013	2.8951272102	0	0	0	3.0455645163	0	0	0	9.0045902542	2.6402547378	2.9473322397	0	6.0939761315	0	4.1718425324
2.7.1.85	2.3608960992	16.1103147867	3.9368861966	12.1762742493	7.9002157899	32.5210583109	15.8531229813	7.7058597566	22.4012321988	5.8618708553	10.5797433056	8.8114820744	48.4753060381	19.9030460308	4.7942141337	29.3699867766	20.5322529959	3.0337940566	0.9078697464	0	20.498968669	2.1974062712	1.809891247	0	15.7164476348	10.781424689	6.6811622729	8.471265262	10.9492387328	20.6810039414	4.6563972646	1.8517005489	5.786285648	2.1305245054	4.296755361
2.7.1.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.445831062	0	1.2075732579	3.4353101186	0	0	0	1.5256937989	3.0848744351	0	0	0	0	0	0	0	0	0	0	0
2.7.1.89	0	0	0	0.3810190203	0	2.3130124068	0	0	0	0	0	0	2.0034660202	0	0	1.2800047039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.90	430.7483513937	176.7859124815	176.3370313255	225.2267126007	204.2669832692	210.4195427361	211.4970203495	205.9964944573	280.0065642142	254.4849504201	141.375670334	211.0507761559	130.5082840557	232.3738334022	210.5913953254	169.0265968073	204.6441967455	155.4498243458	157.8277455954	209.3184239649	187.2140206502	191.7131497585	118.8808974059	268.0296109598	186.2244226643	201.4903783236	228.0301318343	319.7427138261	171.2850667523	186.6408157445	209.4204430502	191.4048995492	163.1969214905	150.7441482479	278.4873941117
2.7.1.92	8.3999872325	58.0233133497	17.0636914178	262.872900621	174.4781433887	177.3259254093	212.6570666127	38.9544940747	195.7679856484	6.5072384167	44.9735339564	45.5535101578	196.7957305755	118.6188927085	61.8034641845	32.1612421447	64.3954088046	0	3.3906468759	66.9096126279	146.5997700524	54.9527847187	44.8411363437	480.5327900398	32.258555951	99.2673927401	213.5780713835	197.5716660659	49.2979132201	116.1388918812	129.5441787496	152.2657808595	22.5956437742	6.0203474346	351.0021607883
2.7.1.95	99.5423473371	11.5997921402	2.7891066279	35.7824774216	65.8489621766	31.9561725089	7.7276074166	13.1689607114	1.0047374968	58.6247032066	6.5057080631	15.5442267202	61.392809145	33.8624674773	32.0533205782	25.2169061577	32.2462006591	8.1348704587	18.4690375321	12.0914807083	39.6679771892	11.706827056	10.6568002508	18.6147730248	7.5089367647	8.5223922957	37.5972388243	10.1737616159	21.1224485486	14.0772381205	48.7239203586	7.8351146206	10.5014772362	8.34209153	13.8138156655
2.7.10.1	41.0197214619	9.6759542753	0	6.6398941258	8.2794579537	5.8716882377	13.5500865714	8.204357373	4.9114537305	40.9943876889	8.8821817328	7.1532536496	8.008789947	17.4170839571	2.5341104848	4.3679021038	1.938751904	5.7950000102	7.0007704601	0	9.2217228355	8.9458587895	0	0	11.4876285828	15.7803784756	30.0003933384	11.1261698918	8.4309824552	7.2093731503	12.558340006	7.5073673539	0	5.6865863573	9.6028626734
2.7.10.2	0	48.9829826011	28.9242669103	28.8464539338	37.5292687567	106.4851079035	19.6595763467	23.1255984402	25.3769399948	38.1505816252	31.4231247392	27.5858897388	92.9920802513	90.2488404231	22.5274540383	99.6793250256	129.1374563146	18.0000942613	7.4220868147	15.5183533415	98.5807433936	17.8454961662	19.3641702703	3.2634766896	42.3862600609	15.8733251128	51.1534720441	21.7314619116	32.024351895	65.1344789499	27.9934490535	25.2940270466	42.4609594014	5.888782528	7.4378151319
2.7.11.1	873.6193113687	551.0096259872	646.8855293075	612.3010158293	697.9356546868	671.6191355317	582.2629031125	427.5105517896	596.9838625706	1118.592667872	869.3080748451	495.5315113148	669.4875385265	593.5174834335	704.2811533403	625.8653215103	683.7435108269	731.4246990068	730.4133142499	604.874913589	679.4353004544	580.5997140983	844.5459842211	507.6276915873	517.1188949636	660.2556141598	798.9831624992	557.7745176996	501.7802960053	599.275126663	569.1580402095	693.0266997683	651.3180595333	541.6996677984	816.1796536053
2.7.11.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5189923265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.11.13	0	1.8897517817	0	0	0	0	0	0	0	0	0	0	0	0	2.2473053049	0	0	0	0	3.4307209402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.11.15	0	2.3812701923	0	0	0	0	0	0	0	0	0	1.7337389857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.11.16	7.5957619873	20.4160162522	39.6698564785	1.8572848054	0	13.525657614	16.3792794398	45.695786439	0	0	34.2645490264	45.0028157579	2.4060921394	37.4102328764	10.7223762915	38.1871195355	25.7237101698	36.6885862011	92.5539690058	30.9709479614	20.0578167566	34.5553229176	4.2227140937	0	46.7536145705	53.8961890616	7.5010742877	5.2275293924	44.2115791186	23.0876330288	18.7210354482	11.5737464057	36.3148301057	61.5036698037	10.6847191831
2.7.11.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.11.18	0	0	0.942471895	0	0	0	2.2608093434	0	0	0	1.2279412857	0	0	2.2601301855	0	0	1.4341983233	0	3.1235254663	0	0	1.0431036525	0	0	10.1866578079	0	0	0	0	1.796088087	0	0	0	0	0
2.7.11.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7856199104	0	0	0	0	0
2.7.11.22	0	3.3967691944	0	0.5618287504	0	1.5046281619	0	0	0.835816679	0	1.3648830068	0	0	0.9400229919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.11.23	0	0	0	0	0.670682816	1.6056556085	0	0	0.3953862878	0	0.9733724143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6476355867	0.8227057172	0	0	0	0	0	0	1.7280063983
2.7.11.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1952704334	0	0	0	0	0	0	0	0	0	0
2.7.11.25	5.3328538252	10.3240559627	8.5988754429	1.0471735072	0	2.3970465561	0	0	0	2.8001165848	5.2627403512	5.1661927183	4.1954303401	4.1275425173	3.220002452	5.7436137897	5.0993439714	13.0224133902	5.6173327018	9.8580372139	2.5720333629	3.3533738261	18.6470620328	0	3.1329416757	3.8106011776	19.3688462845	1.0019374587	0.9872263902	9.4922167297	2.0006508599	5.6886562711	12.7541007144	10.1950084814	0
2.7.11.30	0	0	0	0	0	0	0	0	0	0	0	0	0	1.031947703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.11.32	109.2557970341	58.6857181243	45.4897564663	60.3742611137	145.6598954197	61.5055369686	61.7248035171	46.3303464423	64.9222082862	98.0629081101	36.9678446717	37.2283006334	90.0778840955	58.5520622717	68.722116153	57.3703862644	66.1456748103	31.6436319791	42.7865662248	42.9619737436	69.502735271	66.6765074635	60.9577596292	131.1721317084	53.8358962493	32.3904658339	36.9359445188	79.3676859353	64.031441991	51.2738618139	89.0434671089	44.062915635	38.6856404964	44.9674100703	48.0438862506
2.7.11.33	5.6490270082	2.9909537325	2.6260130477	17.8728242953	28.2102281583	11.1444373939	14.8739944046	6.9928651211	21.1671784581	14.5016793508	12.2544360311	6.1149388319	18.7623184698	14.3597099918	23.2478792561	11.2086544946	3.4608118739	10.4609380543	5.210959304	10.8054214857	7.4596617122	37.5310792592	10.6625978492	62.8607711644	10.3925282284	13.7573988146	21.9639365136	39.5450198998	2.1513584175	7.5459925564	20.3355215395	23.0715036406	3.7215501091	1.6434929436	37.5300787491
2.7.11.5	0	0	0	1.3541198469	0	0	0	0	0	0	0	0.9298629324	1.222520929	1.7793855401	0	1.4504992072	0	2.7661712759	0	0	0	0	0	0	0	0	0	0	0	1.0930195137	2.3964334141	0	0	0	0
2.7.12.1	9.5431699	3.1990218435	1.8153327811	0.9652187404	0	0	3.0336567267	5.0735194471	2.0771639007	6.9562148289	0	1.5083385939	0	2.2534341227	2.1400595899	0	2.1545556367	0	0	1.9785694116	0	0.8165851885	2.9630193701	3.0709955018	0.9969701024	0	7.6174586045	1.5967623968	0	3.018546098	0	2.8945459445	0	1.8482229164	3.9510811705
2.7.12.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.13.3	1404.58970151	2006.8412619933	1908.6317632504	3017.0877757095	2921.7242054354	2475.9099868935	2858.0497846127	2117.9944959764	3289.0123211962	1715.0311493398	2046.7820174817	2060.2134930915	2958.0845014486	2460.346303885	2192.7510982901	2254.2409798045	2237.9452519846	1846.3308505052	1840.9044820713	1938.990877387	2410.2325409865	2331.1402539878	1930.5695293916	3261.5485908995	2032.8871968475	1983.1908949349	2559.6341756171	2712.6866272137	1958.7265953908	2266.1216171105	2736.8034899467	2322.5184333485	1924.8455591743	1761.7366106489	2833.9507753961
2.7.14.1	0	0	0	13.7508257292	9.1747591393	2.7242365066	22.8205099427	6.9318618208	10.7607430316	1.4869957806	3.343191268	4.0210390924	35.3032164756	10.1265790976	13.0463544714	5.9362443208	11.1049009121	2.2060674687	0	8.1795257527	7.6494907506	11.6721961043	0	30.5897602393	8.3163600137	1.5855699874	8.2926289156	12.5123393717	1.1611505026	6.5268739233	43.1313755036	10.3782392218	2.726953026	2.9922259125	0
2.7.2.1	386.7117829446	394.4152137729	347.3098400273	411.6854246817	480.0492471607	453.8148380036	410.5080589886	363.8868948969	438.0228312381	325.4329156586	325.3849509194	363.0520790163	368.0609945334	494.4130425249	517.4784918237	441.8054172197	500.48385836	284.0527443423	383.5142823583	337.4587426728	406.1492763379	359.1186824019	439.874319149	305.0095263653	374.3698149126	300.3137966345	388.1723450197	348.4687128672	371.311537818	400.3826224359	362.5335251575	271.4752861353	370.1186757026	336.9329681362	318.8104416237
2.7.2.11	281.4045957066	339.6904761998	352.4880947687	308.4638029562	336.3514143987	339.342541902	342.6486038308	333.6983723136	316.8530292716	300.7015439861	278.9772375396	335.2599705894	297.8909755013	311.8010124164	397.0645845938	321.6414884492	337.6932586116	347.7678840832	446.5848397894	384.5670260781	307.711002662	371.3348248679	356.5958359338	469.7696348076	339.7613824472	358.4608711025	290.0189339568	300.4045781464	328.2527029766	314.1358639027	281.9944636187	390.0864987354	386.5455989051	349.402554053	360.2431817458
2.7.2.15	0	0	0	0	0	0	0	0	0	0	0	0.8634441515	0	0	2.5128064043	0	0	0	0	0	0	0	0.9163884171	0	0	0	0	0	0	0	2.4498237304	0	0	0	0
2.7.2.2	125.6874185418	120.3876509617	81.1642740709	138.1071040254	191.6857053302	111.7974588853	150.7677502754	82.4970774791	178.1966764785	128.5028199112	68.8905971643	103.2336789575	109.8058019992	143.8670020167	121.9605147462	124.9844696816	125.5090097864	48.7941513859	215.7948053164	103.1216794194	61.5209320753	163.820030197	91.3583948072	141.5694830618	78.5498413289	113.283921072	153.7020229538	151.3819499468	108.2832322443	96.8199623649	151.8711592736	134.2667385586	74.9907631918	60.7531138962	108.0441127729
2.7.2.3	770.3267869457	387.0810185643	424.8197582727	483.8761462867	597.0862494972	456.6533014822	497.5229923287	353.3907804894	556.3894094647	684.8182979171	405.497674735	364.259742374	403.8103871951	442.0806462471	428.6938837307	444.8287260796	482.2612205977	322.6353593667	365.3791896859	310.411861974	425.7627475371	388.1304951728	407.9983318815	398.8871807717	414.1138137354	370.8327908548	460.3490565098	520.9786503165	399.1413093189	372.1198774451	483.2458774688	356.466660809	387.4776655713	316.9885558741	414.0116024935
2.7.2.4	223.3574941303	212.3239201845	190.1146756755	332.7429103447	395.8769552858	324.8116692249	297.5549261547	132.0193557365	340.2462001601	314.1807455553	344.8770316095	175.4732073803	344.7467057098	258.9405924459	191.1076897097	219.8118926512	259.5332065963	213.8380093866	191.3431782104	213.2345582276	303.6772409186	224.2383697222	268.9947418942	277.0528498448	157.7069568658	203.9899363038	360.6543477668	265.6738120074	148.1794918057	219.3777615505	259.250335895	282.9706659014	259.029468323	113.4972332573	353.6270285982
2.7.2.7	12.8328843526	54.1889701912	18.1530312649	151.2597364134	340.7361309566	94.5627157765	143.423379351	51.4790460843	173.3286156946	0	67.2317708341	5.3288793047	162.3132170352	72.2208701535	8.1746991296	34.0728059342	29.8643583819	0	2.9991258154	11.2178796434	110.4266127106	17.1437460178	3.4747400013	27.4842425143	43.5749164109	7.072058599	25.0788492299	22.8031634122	60.4488803973	31.7719927104	157.5797197719	7.1512168835	35.2729057082	0	24.9324820769
2.7.2.8	436.951734204	374.2780312982	429.2807638167	257.4423687981	229.9980873298	326.7973944999	332.0260629693	400.2615532625	246.0967398031	315.024669724	348.7950379042	361.2778307302	192.0456796881	325.1271891967	431.4338838795	309.825475225	341.5386290235	451.9041372818	402.2770253614	392.4642384635	340.669051696	473.5495752671	446.5916706202	318.4744961301	451.0741162481	404.8026921886	394.2232771171	404.2389888335	350.8844550927	353.9670392082	234.4693349575	364.6112967063	404.9069230926	485.9602633221	400.4692998964
2.7.3.9	547.194063515	348.2956901068	366.2811248017	475.805304073	533.5731597394	418.1456029934	444.027738703	368.4872313348	458.8902202167	377.7798413534	327.7856176439	369.4743374591	380.6347775622	436.2417579594	289.4246287816	430.3443382656	406.5979647861	294.1063626799	375.2420846574	307.3423387795	393.6532896419	378.4369152059	217.6348252472	453.5273517564	384.9481018664	355.6721876276	338.7891598495	381.7929422376	384.2167871684	382.7005126104	391.5460044533	347.8625585621	340.6165322374	357.057495276	387.3784518822
2.7.4.1	199.7367232809	286.6939700017	315.8827060096	281.0979891731	275.5073410779	289.5521234783	262.3297526846	295.1273391821	302.7278764393	333.252257525	329.8402431044	275.6952083597	231.5872559035	319.515922218	207.6490913759	283.1248171116	309.7829648015	307.7920341539	262.3835491995	285.1652907249	253.2046602224	328.2983772382	260.2555727133	253.1929396626	286.1021646153	254.4670732062	292.2470178135	332.3156200444	236.3462478604	270.1490897173	255.5196297043	303.7403803758	318.6241214589	273.784621116	307.29809543
2.7.4.14	4.68892422	5.8761116076	4.2908762017	1.7388901612	0	3.9368580556	3.3142942516	1.9335278693	1.0294935957	0	2.0794555608	3.1622883252	1.8128282951	6.5935075677	2.2911473859	3.362920289	0	4.4618464919	0	3.7660917568	3.8318563329	8.491614313	0	0	4.267982641	5.1867004638	12.2402595786	3.1056824585	0	3.0822840284	0	6.837541379	1.8324316349	0	0
2.7.4.16	0	2.3361167083	0	2.7951192351	0	2.1983525741	1.0221147089	0	0.4599871108	4.8103840856	1.9103866329	5.3366830269	0.9993551526	6.6642413471	17.1555889124	0.7641919975	5.5738351988	11.6509166829	6.9608664644	0	0	3.3014628571	0	0	0	1.8421729864	2.9756402549	1.7796927471	3.685618553	2.2972041647	3.65595408	0.932517161	0	1.246639287	2.3866697502
2.7.4.2	0	9.2021025523	2.4630033363	0.2860675125	2.0035024937	16.329996216	3.7349881476	2.4315465414	0.2946553296	0	4.0770859601	3.4908984224	0	18.2435625894	0	30.2329446041	19.726609076	0	0	1.5083192708	14.0217301567	0.7391649141	0	0	3.1045345915	4.3155502651	2.0302934201	1.8427558048	5.6321391597	6.3695909518	0	0	7.8821386711	3.6491411127	0
2.7.4.22	219.3927668476	396.1372542463	353.0496623128	425.860873257	430.0948789416	432.6210716935	541.4267611197	363.1593258057	413.4878075295	389.4614697348	322.0869770737	329.9460135877	391.2742761439	383.1921446804	369.4447478796	395.4057633257	386.4714546141	311.239098214	393.1905211002	340.224232903	424.1789797256	381.1896610005	436.6355667781	497.6078408363	365.8777171106	376.9761122803	453.9086256886	410.7016398092	374.55700511	387.6295935081	424.427897604	342.381256588	371.5599561135	342.9855620882	363.7525003381
