F-50179223-003S	F-50179153-003S	F-50179245-003S	F-50179143-003S	F-50179261-003S	F-50179225-003S	F-50179241-003S	F-50179058-003S	F-50179269-003S	F-50179231-003S	F-50179265-003S	F-50179176-003S	F-50179173-003S	F-50179194-003S	F-50179149-003S	F-50179198-003S	F-50179163-003S	F-50179215-003S	F-50179064-003S	F-50179235-003S	F-50179237-003S	F-50179255-003S	F-50179068-003S	F-50179171-003S	F-50179141-003S	F-50179207-003S	F-50179251-003S	F-50179257-003S	F-50179217-003S	F-50179157-003S	F-50179182-003S	F-50179188-003S	F-50179201-003S	F-50179211-003S	F-50179165-003S
2.7.1.210	2.4841853019	12.7814547973	13.6589157835	0	5.7320708303	4.9013557738	4.7721737549	0	0	5.6411047464	0	0	0	0	4.1882866025	12.1689925404	0.277659323	2.3399434846	0	0	0	0	0	0	0	2.0446016978	6.711523612	0	2.4469531727	2.6717911512	0	0	9.9461417885	0	3.758721663
2.7.1.217	14.5942363573	1.1916492585	0	22.2837276648	0	7.669130284	0	13.9954930786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5795547109	0	0	4.4855046924	0	0	1.9000313768	0	1.889000711	9.4785058081	1.6525931041
2.7.1.218	16.0514702142	0	0	39.646314219	2.9414483952	0.9268164609	0	2.9409453805	0	0	0	2.7575310979	2.5663293684	0	0	0	0	0	0	0	0	0	0	1.001574441	2.1781803082	0	0	1.6959798544	0	0	0	0	2.6444239202	18.5120090357	3.4075498511
2.7.1.219	0	0	0	0	0	7.4180313375	0	10.6671784377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4437866288	0	0	0	0	0	0	0
2.7.1.22	16.3861976179	0	1.5317148418	27.491871525	0	11.7300418341	0	14.8428368736	0	0	0	0	0.8082508412	0	0	0	0	0	0	0	4.4695828573	0	1.2189689507	0.839395374	2.8905369756	0	2.4224560454	3.4211034896	0	0	3.9410149106	0	1.818505678	10.5415201698	2.9987382223
2.7.1.220	0	0	0	0	0	0	0	0	0	0	0.4541612624	0.4550597173	0	0.8398033255	1.0632097838	1.9953445131	0.1775718887	0	0.8802091336	0	0	4.9551978789	0	0	0	0	0	0	0	0	0	0	0.6568011039	2.192284152	0
2.7.1.23	256.0280570795	213.3886106138	308.3018456407	335.0836767684	345.7140930461	342.9522641481	361.8008744031	191.9635070854	358.9563467028	266.4344900119	383.7631962958	448.0170224928	287.6444151803	410.8347158404	341.0329417554	310.180312398	318.7765295904	381.1041536235	359.606376724	392.4700358954	331.818532737	360.6201581405	414.7360950438	375.2827040856	345.4267073121	326.6972088038	276.5165699168	435.423524064	334.9657362516	315.6778550271	361.0807625272	428.4985878841	385.9393666146	390.2133869998	361.9842372492
2.7.1.24	304.2817334156	274.7997292808	260.1555273568	260.5218900474	263.2644709076	309.474586996	304.9779946651	279.8632791735	249.4709162904	307.6801433403	249.6954473333	269.4075394796	241.4220420594	262.076172005	259.1788019234	253.4177269454	302.8976392034	269.1545273811	317.7961922669	235.9760065985	175.9602680516	219.4382135932	266.9268721402	277.8417721555	237.0392268352	260.291998039	276.8750627864	241.5921033741	312.4657553288	231.4422685088	259.0178084638	294.5842924325	287.4799331488	247.1774510894	292.7594363827
2.7.1.25	234.2479829171	170.1590151172	136.6730490572	320.3782408175	278.7519554642	197.8175664333	347.3232873405	153.4361967066	555.2824293556	184.7864582545	591.5782351167	294.7966282614	240.3228764255	577.5423362089	281.7139554122	180.2711928654	240.3312612053	236.4479317623	426.533065588	394.5180822186	203.7739529544	250.0276103078	281.0980757894	594.5857288716	345.0106526362	298.3389073304	223.6409463876	544.6003428116	304.8672727586	375.0053993098	511.5636824555	606.9431903275	272.7587315136	450.599985651	268.5902588137
2.7.1.26	88.2595831448	44.5965471968	99.6794696303	134.3614171273	139.6975897745	83.7241477616	134.499211219	101.947838563	169.4965368915	122.4755392427	208.9353582396	107.8616946983	76.2827648266	217.886465507	112.4527803422	64.502620964	103.6599385238	115.384048059	104.4042896534	206.1186838068	85.6033741635	76.2263038539	140.6760090255	155.4749332348	123.4893848789	152.9710949761	71.9397280277	202.1708407549	134.896526474	113.5404126485	214.8881500814	203.9896080985	159.5923921604	173.0409173294	98.765237802
2.7.1.29	54.758673152	14.1815491121	29.7367549442	78.061777754	24.3738147627	31.4198577768	31.798897788	35.0557437893	52.6107487753	25.7031509647	132.1337280823	118.589140794	32.1634274764	63.4651357934	44.9515662568	25.3205759008	29.2824349853	80.6237962432	34.1529026954	32.4991858418	60.8024434949	54.0560130677	81.5228370264	72.6220661374	55.8751812225	60.9269023823	44.2106300519	113.0723958783	100.0082493555	52.3048341396	86.9086000077	58.0982125215	83.1243093882	79.4101038916	61.064374357
2.7.1.30	427.0267892223	435.5698948325	500.7984951393	478.2019252064	431.356194576	433.6186269101	376.6307109133	598.1060487205	238.0921956888	457.9263216028	237.9952118564	388.1293304658	484.6417103442	155.976215391	378.1721131412	522.0962240744	303.0562606273	472.0441586751	202.6180041672	252.802549209	343.1948286119	285.7534036766	454.9825521563	131.6389980363	404.4062054823	463.4465475751	370.454420799	308.1399746647	443.842338817	338.5622627845	337.4429052318	243.8867911388	477.3427914477	239.6967196833	429.2670172365
2.7.1.31	130.6696209858	107.915251462	55.2593708479	139.4170699793	122.3961726501	84.5924024369	121.4643150388	134.2284919942	243.8230957856	76.563173059	303.2679692739	199.0277833234	112.1492300213	288.3008757211	142.2908085792	36.6858011361	131.8714063703	122.3552896558	178.4955204138	192.8547742412	96.2299336958	213.8956650641	174.4304195785	304.2442746834	125.6693472585	95.4772424917	102.2042767601	300.9346131119	175.4718137942	215.2680447658	253.6767552538	305.4933886296	152.0687904233	246.2201736716	111.6623374472
2.7.1.32	0	0.6701138884	0	3.8466464161	0	0.8481077195	0	0	0	1.3452310033	0	1.7644773115	3.6845820893	0	1.8416171518	0	1.0524017222	1.3922038081	0	0	3.953293303	0	0	0	0	0	0	0	0	2.2219914328	1.8228018659	0	0	0.5896094495	3.694654749
2.7.1.33	429.7190425901	351.9365238206	354.6644761569	422.0167043312	474.7228834221	410.256482209	425.1284312284	408.061381787	347.2454763735	419.3156214331	282.6565921172	449.0247386322	383.9752144883	237.4054142239	337.6386522156	389.5578411029	393.6651110694	388.0150668699	436.8162804711	408.7408336267	419.9572416686	484.9759445681	473.8586352934	274.3286149139	493.1869796087	430.0163049844	412.8257157026	339.9280917816	385.1634315777	310.8372491366	327.8536240483	250.9012929182	471.6560724311	333.6372491536	445.5419375556
2.7.1.35	193.9046265276	129.56363574	77.8166278888	199.7119890391	225.6753046915	117.6449087399	193.180045387	190.3818743224	413.6707125589	123.0644877279	484.9339616007	242.2328613298	162.0387197922	493.8667991848	185.2853224984	54.1038826562	207.050283404	151.5785269188	203.6035621689	328.4739444378	105.2322794937	306.2449709518	207.8668560339	448.3612930761	219.3602031359	125.4775248516	170.0961027261	430.0554616374	215.8615276217	275.2620265805	333.2088517687	520.4651481219	193.9647533683	372.3554525925	133.6338932596
2.7.1.36	36.1068162202	22.0078329388	38.2940100878	42.137118595	73.7629990698	7.6871003445	70.9815511587	16.6897666386	239.0555964676	54.3484809028	260.1586032515	85.8040152038	48.641230002	344.6888566199	84.566709299	32.6736081978	50.8107072838	63.1673288466	91.569394876	179.1008856047	31.7133901361	41.1290614991	88.2507598799	262.1459818366	60.2198558395	132.465323665	30.1369614328	223.2330079897	76.4383970765	147.7044742428	204.9005204942	292.7546703988	105.1590901855	222.5629189108	52.5470961316
2.7.1.39	294.2638843152	388.8343651123	344.7656616729	223.5408755728	290.174116682	260.9219797149	212.945161032	462.2420841983	318.6140968083	342.0934210424	280.9127531289	354.3668748268	278.020956692	337.1418815746	335.2339138161	317.4334393044	326.8336579093	346.7428252689	289.8729150978	233.2988898595	305.9425818103	398.8395184114	356.3913075766	355.4038272183	220.2095832138	299.7016419367	363.8439046905	331.7886199176	310.8471953249	354.9186291498	261.3257467554	367.8158928643	334.5817608288	290.7510983597	299.8146303274
2.7.1.4	182.7309594169	122.541978232	176.4776260283	194.3380217375	213.2189438313	121.8959670178	195.1921785332	99.4052775593	391.6640283088	148.216853552	473.3958158852	292.0357783576	183.4514011747	488.6827132319	265.2553566217	152.9192648921	223.1861961297	214.9151451953	395.6979367294	338.7041703417	134.3019188066	195.8774385572	227.8542761302	496.0347865829	221.903794742	234.0117955995	134.3528390614	496.1621468858	233.7636279586	331.4779325834	380.0470323848	475.0666071667	260.5312951414	394.964547189	139.1797004352
2.7.1.40	388.2205000783	367.0292151506	483.2397826472	447.8981313477	380.6716833216	432.6516431344	414.0035961362	337.7563638446	368.2244872219	487.7626275023	425.3681821327	393.8043000017	440.1785820835	351.8745617475	472.1981589104	462.9817277452	401.6056122868	450.0184998559	368.5198133096	369.9772442881	439.1964346229	395.2596233967	480.4360904767	362.5786896574	461.2984246938	481.2249346656	433.4084494704	463.6678448064	544.621040421	409.1237471061	454.8024025787	441.3788519004	523.8895737631	383.1788066275	457.1880491645
2.7.1.41	5.9919183788	0	0	4.9717063847	4.5108995973	0.9310302207	6.350430014	4.4705459598	39.3904595636	0	32.7485027678	4.6723712679	7.8800419825	48.8746313073	12.0851186141	1.3414819698	7.2212995594	1.6878795541	9.1046917822	39.7815033563	0	0	0	41.0555375559	13.4747722633	2.4254384901	1.5082767594	35.052991326	6.603836591	16.2451583253	33.5777781788	43.2098153241	3.1112821876	33.2795813052	1.2790756676
2.7.1.45	34.0046402027	27.9389518361	44.9514715043	63.3636862204	22.7664652677	63.2006118734	20.9592787047	48.4981393168	13.149576962	39.1178626214	6.1560301659	16.430407657	31.282090868	6.716255404	9.8891628397	25.5043015922	10.6201683623	20.6654559577	10.6478262653	11.4274816711	34.0279126004	13.2880743179	21.5992735036	7.0235257838	20.4504989635	20.1518639399	30.3467645709	28.3044691095	31.6226661464	13.9194811459	24.795250719	10.0583930408	28.3673507223	33.9935574492	33.8628523004
2.7.1.47	0.6783640306	0	0	0	0	0.6219668286	0	0	0	0	0	0	0	0	1.4841162549	1.7552417488	0	0	0	0	0	0	0	0	0	1.3858645058	0	0	1.3694567602	0	0	1.275144293	0	0.8588566754	1.8388675569
2.7.1.48	66.3511448888	26.9099196343	69.6608665437	130.1775883757	142.8089912315	85.3904674994	103.0840150422	25.9871623819	197.7868084266	133.8622716466	325.2113662977	153.4962896052	94.8459684438	294.1864138375	126.5400736976	103.0493175905	113.167496122	132.0713281115	229.8452387893	238.8909643965	111.7382245872	98.4257279411	217.4780848716	235.0365809918	123.2520011893	254.4355031465	97.9071951834	291.1989903211	195.0693185203	148.1024948467	217.1456849406	267.2080083114	227.9327647243	170.7158924419	122.1734156986
2.7.1.49	44.1298262849	89.0735167818	78.4182521294	129.0134081072	102.0396619328	58.9299943537	61.7520476581	39.6551776155	43.4711515922	133.8945278957	78.9723536833	128.1640280034	83.8897583671	71.7094071886	83.8940676051	87.1539951368	56.0248627796	126.7751347251	53.0666701127	85.6600431129	119.9569072684	67.6371263849	216.3342675165	33.0028249609	86.9762661895	210.3857026287	76.3884541474	57.3621848117	99.8063955784	33.6619244277	58.8134590386	100.3378910638	194.7602203673	46.5529158326	118.5956143091
2.7.1.5	57.8339179581	25.0914945436	15.011518414	107.3773210144	70.8596625408	74.5352485319	58.1429818108	16.2100509388	57.4298619823	24.315398382	58.6813882056	36.5205275741	60.0209880261	24.283203122	17.1108447982	13.9345564252	15.0343028926	11.4294856533	40.5321235762	37.1406263295	39.7522882484	23.8495402033	29.7010025334	23.861704078	47.165574108	21.5240011312	17.5118185914	51.4806149367	32.6856927866	31.3528329495	61.8884471729	27.1909075186	16.0252137248	48.5661984143	50.3738152364
2.7.1.50	226.0537651594	284.3429957188	196.8572712689	205.3161175221	218.6282578103	225.0163902675	194.352013166	298.2706427096	106.7366964952	299.4737892345	77.2757500959	212.9585638474	239.4951107531	72.8389711806	201.48929966	279.936137825	191.4463962145	225.9605993514	99.6183779621	102.0650377944	253.1128288838	269.3114907999	301.4263302232	69.0672359352	230.52490255	258.3987114982	336.2016041273	95.1036193621	258.8720150232	163.2410656882	120.5879707104	102.9325301797	281.3006049759	117.7416628624	288.0480489761
2.7.1.51	21.596335439	4.9046277924	2.6558626261	39.0687022092	8.8005046105	23.3982055837	16.8698151582	29.3209866306	8.0063690038	0.4263977812	30.5354215618	13.1002435827	8.2162767225	1.8463047348	5.6764973404	3.2040459195	2.7169951942	2.147905688	7.8764458923	9.4554901084	9.4835549071	6.4553479021	5.8015895573	3.5465295697	11.981751725	5.7563870032	2.4009686937	16.8503381407	12.6374849306	9.0280953208	8.2000774154	1.2699318041	11.6271843674	12.5758922431	8.6130116697
2.7.1.52	0	1.160095555	0.6122076864	3.9537916598	0	0.578590623	0	0	0.6785223787	3.5616422324	0	0.5576454339	0	1.0350638052	0	0	0.4393107997	0	1.5771244837	0	0	0	0	0	0	0.2654168296	0	0	0.6397216508	0.2215543469	0.7580670367	0	0	0	0
2.7.1.53	22.4289892652	3.5189462934	7.0561190285	31.3704647427	4.2142086121	14.4067752407	0	17.3440515716	6.0034601609	4.6182384105	1.2187618686	3.7039447739	6.6469903054	1.3274602461	0.4786670089	1.7725726745	2.3417203505	4.0224754687	1.1871631427	2.6750097791	4.1178842185	2.6162372481	7.0482041184	5.2540088145	4.8886560369	1.8321676814	1.5294689994	4.460801387	5.8432132499	3.3071047103	4.3985457978	2.4368339779	1.8051800597	17.3745622587	10.9597266314
2.7.1.55	2.8167556068	0	0	0	2.3807806813	13.8825671164	0	17.7973482009	0	0.5807083569	0	0	0	0	0	0	0	0	0	0	2.7491407535	0	0	0	0	0	0	0.9459065371	0	0	0	0	0	1.186969935	0
2.7.1.56	40.094074571	19.7518943196	18.2835802204	55.5358021891	45.5550175505	33.0583911404	36.613154982	105.0523388696	48.9437681164	24.0631024148	26.6618377201	23.724686682	33.4034888972	11.0198246922	22.0252348329	21.4528334175	17.5649320584	18.947201251	43.995896483	65.9288118442	32.9465734846	37.935240009	18.4992823333	20.0123797022	39.351561278	23.0057373983	22.6810680147	37.6486393128	41.5722306501	17.1644850499	36.3343809151	22.6713806014	36.4695436727	32.9964374322	22.2955538747
2.7.1.58	14.2573318456	2.9130250603	0	28.1237570747	0	19.0100843185	0	36.2099661628	0	0	0	0	0.8722564778	0	0	0	0	0	0.9399166098	0	0	0	0	0	2.3630599514	0.8394016679	0	2.9425019697	0	0	2.8902767996	0	2.2708158067	10.2844442343	6.399714484
2.7.1.59	24.3935740365	3.4927147034	0	23.2423190985	3.1248591996	9.1347308739	0	13.9833897568	1.2421417663	4.5515712718	1.7280735062	4.7712634644	0.912185117	0	0.9122702281	0	2.4396132436	3.374304643	2.7326694047	0	4.037992832	0	2.7977905922	1.4362287772	2.3131237855	1.0528692646	2.3980841302	2.6991945468	3.2534564339	0	1.0284709738	0	4.1353906837	10.1306870692	2.8636017123
2.7.1.6	163.9104159173	192.9736497834	194.4053417405	235.0346068065	277.5946417583	187.777930952	275.7414353012	271.9022401342	355.7019104807	243.3215395495	509.1090684377	319.614319701	301.8144272787	450.4118863905	262.7196278309	158.9025302583	252.4889278707	262.4388884286	424.6486792347	335.8360512047	183.8817427116	353.0980336274	348.9971909724	441.0898727015	215.0511604268	344.8231392908	236.0498392256	394.4454121212	282.8574870166	272.1667402801	304.7694698083	512.9856888024	329.0458412848	357.7392460915	241.9411411005
2.7.1.60	19.8932517609	8.2206512876	6.2762407444	33.9393100382	17.9123235651	17.0836479963	15.5950675893	26.2198058982	13.1042842783	9.1178960712	90.6519032921	27.4506499045	7.3945200322	3.4279282964	2.9716933281	6.2746370481	12.8140257304	9.0253006838	22.2135569812	0	14.0774850416	27.970650276	16.5086052016	21.6780288981	19.3916746316	8.1954414309	22.4401991493	103.3859130269	79.8806676695	31.3751838935	63.8320994243	10.0392404848	15.2002751459	18.5644800716	21.3982994564
2.7.1.63	50.8268807402	77.3592559048	38.985429191	19.7622611994	57.8352759565	43.1165081373	35.6454657151	125.5014541927	1.1405604615	64.1304214588	0.7977530019	79.1341124815	28.2488215375	4.7415013285	49.5792211594	30.9043600889	75.2601410232	69.1664700224	10.8028020208	0	40.0793220931	179.9776870425	116.396595986	2.7837553516	8.9021974652	28.9674144657	110.6094558307	1.3877315732	72.8425889575	35.6660186354	0	29.193321624	85.9967939118	4.5831685015	73.3384923131
2.7.1.66	15.6936400897	1.3270281496	3.6926302976	16.6354452248	34.8313820667	5.5802175177	34.2366113256	1.9583217537	114.7520742625	3.4370529873	193.7879529947	43.3565158856	21.6645491988	121.8669628171	30.5408433475	6.2413290214	22.1182638681	7.5134838049	52.8707706806	100.3915962132	3.4292561309	9.5891512438	14.044675133	126.68263845	55.3737380388	15.5099041938	22.4537556878	157.592087592	66.0059313521	54.0290685292	105.9623890699	112.2908686133	9.0183734073	86.2977681893	25.3360946439
2.7.1.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.69	858.0520967497	519.0603495585	692.0804154815	694.1936199122	1185.279783275	734.68099517	1581.382184	1536.8776482702	2790.3487003034	655.0582306062	3289.262666664	1517.5407927923	1287.7403380111	3490.387236178	1510.0119930528	653.8730889151	866.5510171526	1090.6544077593	1605.7140409273	2218.7291207371	900.7427063582	984.7246895096	1073.8803336187	2934.097029744	1072.6466961129	1138.2834905768	687.3706140463	2799.3631173787	1263.8270459612	1913.7367175439	2327.4632017338	2873.4078679025	1381.7469471334	2406.6619236322	801.3484124656
2.7.1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.71	263.6046307446	237.6537675812	246.3117209383	297.253270986	290.0371198852	285.9608669436	291.7329682259	247.506193865	444.7964375445	230.323288677	361.4874122658	189.5080665043	280.8854206262	426.2245113265	211.9519608296	253.108171458	226.7838319382	214.4198805092	423.2613124375	359.8600373155	244.0383652182	198.7715457854	196.2751974293	443.9063306591	293.1820028825	255.2020501972	215.5865483685	405.7203999074	227.1178654345	324.9870740502	392.0923330573	397.3227090946	221.1976267884	409.7476749856	238.2181777874
2.7.1.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.73	18.2049190078	1.3964550418	0	25.4783560113	1.5567235856	8.1898775621	0	18.9232266645	2.2411345421	0	0.9833716492	0.4972817529	0	0	0	0	0	0	0	0	1.190578867	0	0	0	3.8967724539	0	0	5.2285704093	0	0	2.2302316372	0	1.8335032045	13.1355603691	2.5685191868
2.7.1.74	3.9878692658	4.3490105417	1.0526833398	3.4611725073	0	0	0	9.021481792	0	0	6.0576155764	3.3179105492	1.8654494374	0	0.9373173647	2.8049143981	0.251457032	1.9754433798	0	0	6.5683530165	2.3269176265	0	1.3460419322	1.544402096	0.7399422998	1.7969037216	0	0	0.5983925387	1.9712597045	0	0	0	1.0375142438
2.7.1.76	12.7644911915	5.5965143842	34.1716894775	12.3151207425	20.1528448909	8.8643518784	10.4132091584	12.8404288348	13.7847954436	25.9351559449	1.3782726245	163.299397817	43.9301606893	16.8246636245	60.2310577857	44.2931380626	67.5927323786	158.3658809901	225.8391590741	3.3582235694	69.7675432712	72.844008441	144.0125078725	83.9294023125	22.4052853402	121.2348784471	24.8076004074	32.1185741458	57.3771137598	10.0939461147	1.0750719741	21.31320108	136.919268425	17.1357380938	85.410987995
2.7.1.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.8	0	0	0	0	0	0	0	0	0	0	0.5709334041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8112641128	0	0	0.7314668099	0	0	0	0
2.7.1.83	17.5133701804	4.0935503176	0.59309384	29.6783567021	4.3321701273	13.5508532795	5.9115185489	24.7449344998	2.3721744581	0	37.0261807578	19.0607329838	5.7395596681	0.6188193048	5.692827088	2.0234808661	5.5506088623	2.9653858617	10.9496194705	9.3087177829	1.7592098962	5.6761952204	11.6217131441	9.6820869232	26.1288864182	2.5819359259	7.1056731106	24.1646284342	22.8205024208	7.6115338589	18.2244640444	2.0421671226	6.0319631813	16.7617891976	6.8018995702
2.7.1.85	52.9782752714	10.5551018957	10.899868759	54.3370665355	95.2570412088	16.2971920729	122.5787495799	8.975934063	365.6798868237	6.2856075438	444.3519867126	139.4815815302	91.3537022194	454.3345282442	109.9930963019	15.9598980852	71.9289991415	55.3311595342	144.1319497837	265.8232183641	20.8477980804	65.4487954687	48.8080395566	406.201386858	101.1749852568	60.5808656616	30.7224069542	360.4761421958	124.0743308901	238.8780542488	322.3509077362	397.1985037948	53.0143917316	303.8780163263	27.6295119069
2.7.1.87	0	0	0	0	0	0	0	2.2416064996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0718885659	0	0	0	0	0.5554615074	0
2.7.1.89	13.9226627481	2.4415882011	0	22.1482309014	0	7.5293444587	0	10.1119657585	0	0	0.6158292723	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7225388746	0	0	0.8716308585	1.8528352034	0	2.4206805198	0	1.6730075719	13.5834952026	2.3015608675
2.7.1.90	140.4550481666	158.4885204771	170.9388496233	149.8632253874	134.7040492888	179.147726135	157.4200697651	89.9357633987	112.8538903603	120.6152990786	79.3680155438	95.4883813638	175.3410775922	39.7517264243	123.9828954074	147.4921793715	90.4710436713	103.3057998258	76.6623197483	111.2240336324	205.8003155583	70.2075582127	89.9311060252	53.3658096819	145.3137457428	124.0978147959	111.2061811011	103.7678334126	115.4203125019	110.9152952251	103.1770129023	52.3413934996	78.2851962571	120.0776064788	148.3773101875
2.7.1.92	89.7482287643	36.6761931809	16.2190798927	199.0750008452	74.6766651933	116.3298164838	58.6130201076	57.9234177765	46.9418276495	31.6058041792	122.1708237068	84.3730525756	83.694260348	20.5660605956	49.7524669169	28.7614837058	35.6924470473	14.9757131912	59.5056637906	77.9574086738	51.4104739558	44.7694299769	60.9393037713	52.017701051	126.2521768576	41.5797859525	43.7871051855	101.3584792541	105.1791543138	33.0428468759	105.8944736446	31.9273830582	33.5002588992	106.9049867569	85.6326889729
2.7.1.95	8.9365332039	7.0271492316	15.445932305	6.0962032639	23.1026246857	10.6866534117	12.4004659388	5.3804298954	1.2689979762	10.6964479112	0	80.2578409747	13.616241141	4.0683660808	20.8670911364	11.8422782563	12.4503332162	53.6302877077	2.6880455018	2.260819597	40.5052662926	22.5078233159	54.0826511694	5.113012732	13.8405257345	25.4495004363	9.1262348398	5.0406058929	18.399463758	6.7163585028	11.0518453438	10.3333262919	49.6202278915	8.2009185879	26.778084225
2.7.10.1	48.2738992199	14.6313327604	0	24.1614793196	5.0535719256	20.716217791	0	12.934185713	23.6013021227	7.572279157	6.1491047572	3.8304459683	15.1057580796	9.4084491765	3.3362560973	4.1782156804	4.8182019145	11.9006370921	1.1133536032	6.1136456637	3.8773264529	13.3633042922	2.7074420084	1.0642574675	4.6713978709	5.7252992456	8.2019001572	10.2430608159	11.133331944	10.9180182246	7.1927292781	7.8658585878	25.4422192933	22.6768871339	4.2514016645
2.7.10.2	90.1000738068	34.5570620725	92.0508017433	105.4283029135	120.9447143295	72.0695039385	113.0715480576	56.587350206	188.9747815555	85.6111986638	340.8485939278	289.8196325565	107.8364473855	316.0088396212	164.071201496	72.8090985244	118.9959325914	194.4402196772	230.8365207443	217.1325219307	150.5823648134	202.3762954988	221.8451300188	311.924962461	152.4285099246	222.9201622042	77.2795836344	294.3774482046	199.4502339847	159.2724029492	202.8568870767	263.1120501031	192.8060239478	256.7640887524	152.4977546478
2.7.11.1	675.3434603921	687.8503214989	594.6576570592	686.9362076235	813.5867537814	727.811393062	722.9980610212	801.5866694789	711.2120999289	715.2050347572	714.8350623884	918.1605259786	590.1511932086	695.5657053619	617.4465795598	525.9547465862	694.5763964016	693.6428131724	584.0984048983	622.2074977929	733.874010102	1106.9353634844	885.3931635773	680.0306787008	601.3561633844	674.1986071609	805.7247235194	681.5996330088	776.5537321957	647.1397835245	708.2078416858	722.2462002345	805.2616474407	640.8455182759	799.422413484
2.7.11.11	0	0	0	0.6589469275	0	0	1.76162131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.11.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.11.15	0	0	2.43707435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.11.16	21.5048531314	39.5870989055	14.7832481105	0.858752674	4.1589058034	18.0178282007	10.5411834448	13.2736977168	0	20.2766404155	0	0	26.6607007454	0	18.1816265982	19.9809728326	23.254003346	7.2445918827	2.1203214459	0	25.3855970435	0	8.1823312145	0	0	10.7802976464	29.9245989625	0	15.7270575308	17.3646719337	0	0	8.1973403241	1.845652521	26.4596899525
2.7.11.17	0	0	0	0	0	0	0	2.4561802216	0	0	0	0	0	0	0	0	0	0	0	0	0.5826472909	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.11.18	1.3018658138	0	0	1.3467041447	0	1.7286125656	0	0	1.821072492	0.8075648302	0	0	1.8460918137	0	1.8629301681	0	0	0	0	0	1.3300362399	0.6102501441	0	0	0	0	0	0.6928580541	0	0.7068982479	0.7285980524	0	0	0	0.85944242
2.7.11.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.11.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5721276624	0	1.766109357	0	0	0	0	0	0	0	0	0	0	1.6017041723	0	0	0	0	3.9476427505
2.7.11.23	0	0	0	0	0	2.3764611602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3918761977	0	0	0	0	0	0	0	0	0.7612519533	0	0
2.7.11.24	0	0	0	0	0	0	0	0	0	0	0	9.8055795234	0	0	0	0	0	0	0	0	0	0	0	1.3074429801	0	0	0	0	0	0	0	0	0	0	0
2.7.11.25	7.0499416429	9.4634379138	3.3056947166	0.8968152128	14.4025972648	6.7725929051	3.0356323347	20.2526906398	0	8.0693403475	0	3.2943439271	1.766902724	0	2.6124735648	6.3542674043	6.468414095	9.045352004	0	0	0.5473685545	1.8111519486	3.9353633128	0	0	1.7378298141	13.5303754342	0	10.0479510187	5.27004183	0	0	10.304993689	0	9.3194430886
2.7.11.30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9778631188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.11.32	61.4603271462	39.5685815967	47.2791359234	70.7256047175	61.4917265927	46.4503150047	68.7513727599	36.8537647135	41.2751515674	27.8129631004	62.5488183793	111.8737174522	50.8446545362	23.2862748068	39.7943799061	46.7413723943	73.05303206	92.0353424888	59.0979487413	56.7504224951	58.2973623675	73.0974138666	86.334139134	23.2216037156	113.5380301262	40.4020506291	53.9844116231	65.7554533243	76.7078139119	27.6657451972	67.1322615445	32.754402258	86.8432795379	54.5584283811	56.9811271442
2.7.11.33	20.6173095834	3.2910388734	2.3148317549	25.7082970127	11.698267539	20.8585862066	22.7765725631	13.279567905	28.0871078896	2.645441541	6.2604580348	17.8677933132	5.610690506	6.8306123351	5.898829351	0	4.3737346691	6.5244973592	20.1339021658	28.29618539	16.7217750046	23.1671798911	4.7682257069	9.5563646275	26.4427847602	5.1852049055	2.1601021975	15.985791763	5.5010079288	3.4952324712	15.9321081125	20.4026470744	11.4169615489	19.1671558703	12.3009796663
